	Tumor__Breast_Adeno_09-B_003A	Tumor__Breast_Adeno_09-B_005A	Tumor__Breast_Adeno_92_I_078	Tumor__Breast_Adeno_93_I_192	Tumor__Breast_Adeno_93_I_250	Tumor__Breast_Adeno_94_I_155	Tumor__Breast_Adeno_94_I_159	Tumor__Breast_Adeno_95_I_029	Tumor__Breast_Adeno_9912c068_CC	Tumor__Breast_Adeno_mBRT1_(8697)	Tumor__Breast_Adeno_mBRT2_(9078)	Tumor__Prostate_Adeno_94_I_052	Tumor__Prostate_Adeno_95_I_249	Tumor__Prostate_Adeno_95_I_256	Tumor__Prostate_Adeno_LocalCaP10T	Tumor__Prostate_Adeno_LocalCaP1T	Tumor__Prostate_Adeno_P_0025	Tumor__Prostate_Adeno_P_0030	Tumor__Prostate_Adeno_P_0033	Tumor__Prostate_Adeno_P_0036	Tumor__Prostate_Adeno_P_0062	Tumor__Lung_Adeno_004_B	Tumor__Lung_Adeno_009_C	Tumor__Lung_Adeno_93_I_146	Tumor__Lung_Adeno_93_I_226	Tumor__Lung_Adeno_94_I_196	Tumor__Lung_Adeno_95_I_117	Tumor__Lung_Adeno_HCTN_LUT1_(18702_A1F)	Tumor__Lung_Adeno_HCTN_LUT4_(18870_A1C)	Tumor__Lung_Adeno_H_20154	Tumor__Lung_Adeno_H_20387	Tumor__Lung_Adeno_LT14	Tumor__Colorectal_Adeno_0001c026_CC	Tumor__Colorectal_Adeno_0001c038_CC	Tumor__Colorectal_Adeno_0001c040_CC	Tumor__Colorectal_Adeno_95_I_057	Tumor__Colorectal_Adeno_95_I_175	Tumor__Colorectal_Adeno_9912c055_CC	Tumor__Colorectal_Adeno_HCTN_19339	Tumor__Colorectal_Adeno_HCTN_19389	Tumor__Colorectal_Adeno_HCTN_CRT1_(18851_A1B)	Tumor__Colorectal_Adeno_mCRT1_(8936)	Tumor__Colorectal_Adeno_mCRT2_(9752)	Tumor__Lymphoma_Follicular_FSCC_S93_11021	Tumor__Lymphoma_Follicular_FSCC_S93_13188	Tumor__Lymphoma_Follicular_FSCC_S93_14386	Tumor__Lymphoma_Follicular_FSCC_S93_20082	Tumor__Lymphoma_Follicular_FSCC_S93_23356	Tumor__Lymphoma_Follicular_FSCC_S98_10416	Tumor__Lymphoma_Follicular_FSCC_S98_11020	Tumor__Lymphoma_Follicular_FSCC_S98_14359	Tumor__Lymphoma_Follicular_FSCC_S98_5894	Tumor__Lymphoma_Follicular_FSCC_S99_5073_1	Tumor__Lymphoma_Follicular_FSCC_S99_9100	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S93_04233_Y	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S93_20626_Y	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_17150_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_22323_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_6696_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S97_27534_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_1217_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_12453_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_12569_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_17557_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_8825_Y	Tumor__Melanoma_0-9652	Tumor__Melanoma_11337	Tumor__Melanoma_93_I_262	Tumor__Melanoma_94_I_149	Tumor__Melanoma_94_I_191	Tumor__Melanoma_96_I_166	Tumor__Melanoma_MGH_10427	Tumor__Melanoma_MGH_11511	Tumor__Melanoma_MGH_7974	Tumor__Melanoma_MGH_8907	Tumor__Bladder_TCC_07-B_003E	Tumor__Bladder_TCC_104-64931	Tumor__Bladder_TCC_11520	Tumor__Bladder_TCC_94_I_229	Tumor__Bladder_TCC_9858	Tumor__Bladder_TCC_B_0001	Tumor__Bladder_TCC_B_0002	Tumor__Bladder_TCC_B_0003	Tumor__Bladder_TCC_B_0004	Tumor__Bladder_TCC_B_0007	Tumor__Bladder_TCC_B_0008	Tumor__Uterus_Adeno_2552	Tumor__Uterus_Adeno_2967	Tumor__Uterus_Adeno_3226	Tumor__Uterus_Adeno_3663	Tumor__Uterus_Adeno_4075	Tumor__Uterus_Adeno_4203	Tumor__Uterus_Adeno_4840	Tumor__Uterus_Adeno_4915	Tumor__Uterus_Adeno_5116	Tumor__Uterus_Adeno_92_I_073	Tumor__Leukemia_ALL-B_ALL_(14749)_BM	Tumor__Leukemia_ALL-B_ALL_(17281)_BM	Tumor__Leukemia_ALL-B_ALL_(19183)_BM	Tumor__Leukemia_ALL-B_ALL_(19769)_BM	Tumor__Leukemia_ALL-B_ALL_(20414)_BM	Tumor__Leukemia_ALL-B_ALL_(21302)_BM	Tumor__Leukemia_ALL-B_ALL_(23953)_BM	Tumor__Leukemia_ALL-B_ALL_(28373)_BM	Tumor__Leukemia_ALL-B_ALL_(9335)_BM	Tumor__Leukemia_ALL-B_ALL_(9692)_BM	Tumor__Leukemia_ALL-T_ALL(14402)_BM	Tumor__Leukemia_ALL-T_ALL_(16415)_BM	Tumor__Leukemia_ALL-T_ALL_(17269)_BM	Tumor__Leukemia_ALL-T_ALL_(17638)_BM	Tumor__Leukemia_ALL-T_ALL_(19881)_BM	Tumor__Leukemia_ALL-T_ALL_(22474)_BM	Tumor__Leukemia_ALL-T_ALL_(87_52)_BM	Tumor__Leukemia_ALL-T_ALL_(9186)_BM	Tumor__Leukemia_ALL-T_ALL_(92_571)_BM	Tumor__Leukemia_ALL-T_ALL_(9723)_BM	Tumor__Leukemia_AML_AML_(1,PK)_BM	Tumor__Leukemia_AML_AML_(12,PK)_BM	Tumor__Leukemia_AML_AML_(13,PK)_BM	Tumor__Leukemia_AML_AML_(14,PK)_BM	Tumor__Leukemia_AML_AML_(16,PK)_BM	Tumor__Leukemia_AML_AML_(2,PK)_BM	Tumor__Leukemia_AML_AML_(3,PK)_BM	Tumor__Leukemia_AML_AML_(5,PK)_BM	Tumor__Leukemia_AML_AML_(6,PK)_BM	Tumor__Leukemia_AML_AML_(7,PK)_BM	Tumor__Renal_Carcinoma_5291	Tumor__Renal_Carcinoma_5382	Tumor__Renal_Carcinoma_6727	Tumor__Renal_Carcinoma_6775	Tumor__Renal_Carcinoma_92_I_126	Tumor__Renal_Carcinoma_Carc_609TO	Tumor__Renal_Carcinoma_Carc_614TO	Tumor__Renal_Carcinoma_Carc_614TS	Tumor__Renal_Carcinoma_Carc_623TO	Tumor__Renal_Carcinoma_Carc_623TS	Tumor__Renal_Carcinoma_Carc_628TG	Tumor__Pancreas_Adeno_95_I_298_(I)	Tumor__Pancreas_Adeno_97_I_077	Tumor__Pancreas_Adeno_Pan_16T	Tumor__Pancreas_Adeno_Pan_17T	Tumor__Pancreas_Adeno_Pan_1T	Tumor__Pancreas_Adeno_Pan_29T	Tumor__Pancreas_Adeno_Pan_2T	Tumor__Pancreas_Adeno_Pan_3T	Tumor__Pancreas_Adeno_Pan_4T	Tumor__Pancreas_Adeno_Pan_6T	Tumor__Pancreas_Adeno_Pan_7T	Tumor__Ovary_Adeno_0001c086	Tumor__Ovary_Adeno_07-B_001B	Tumor__Ovary_Adeno_07-B_014G	Tumor__Ovary_Adeno_93_I_081	Tumor__Ovary_Adeno_HCTN_0002c011N	Tumor__Ovary_Adeno_HCTN_19120	Tumor__Ovary_Adeno_HCTN_19155	Tumor__Ovary_Adeno_H_(400)6346	Tumor__Ovary_Adeno_H_6206	Tumor__Ovary_Adeno_mOVT1_(8691)	Tumor__Ovary_Adeno_mOVT2_(I)_(9334)	Tumor__Mesothelioma_161_T6	Tumor__Mesothelioma_165_T5	Tumor__Mesothelioma_166_T4	Tumor__Mesothelioma_169_T7	Tumor__Mesothelioma_215_T5	Tumor__Mesothelioma_224_T5	Tumor__Mesothelioma_228_T4	Tumor__Mesothelioma_235_T6	Tumor__Mesothelioma_300_T	Tumor__Mesothelioma_31_T10	Tumor__Mesothelioma_74_T6	Tumor__CNS_Glioblastoma_GlioB_10	Tumor__CNS_Glioblastoma_GlioB_1	Tumor__CNS_Glioblastoma_GlioB_2	Tumor__CNS_Glioblastoma_GlioB_3	Tumor__CNS_Glioblastoma_GlioB_4	Tumor__CNS_Glioblastoma_GlioB_5	Tumor__CNS_Glioblastoma_GlioB_6	Tumor__CNS_Glioblastoma_GlioB_7	Tumor__CNS_Glioblastoma_GlioB_8	Tumor__CNS_Glioblastoma_GlioB_9	Tumor__CNS_Medulloblastoma_M02_D16	Tumor__CNS_Medulloblastoma_M06_D92	Tumor__CNS_Medulloblastoma_M20_A56	Tumor__CNS_Medulloblastoma_M22_A50	Tumor__CNS_Medulloblastoma_M29_A91	Tumor__CNS_Medulloblastoma_M33	Tumor__CNS_Medulloblastoma_M42_A10	Tumor__CNS_Medulloblastoma_M49_A2	Tumor__CNS_Medulloblastoma_M50_D7	Tumor__CNS_Medulloblastoma_M51_D34
Z19702_at	150.3	10	14	10	10	16	10	78	36	33	10	10	10	10	10	10	205	130	223	62	34	113	10	13	10	56	10	10	29	99	187	10	10	10	74.5	10	24	19	10	10	57	10	10	10	10	48	10	24	27	10	10	10	10	17	10	10	10	10	29	10	25	10	50	10	42	10	10	10	19	11	10	10	10	10	10	10	12	10	10	10	10	10	11	10	10	24	11	10	15	10	10	10	10	10	10	10	10	10	45	10	10	17	10	10	10	10	50	10	10	10	10	10	10	10	10	17	11	10	34	10	10	13	10	26	10	10	10	88	10	10	10	46	28	55	10	10	10	55	10	10	10	95	10	15	10	20	34	10	25	10	19	24	74	10	10	10	10	10	61	10	10	10	10	10	10	10	10	10	10	10	201	323	10	10	10	12	10	312	10	837	28	482	16	10	226	45	10	276	74	16
Z35227_at-2	10	10	10	10	82	10	10	10	30	187	10	10	10	10	10	10	10	10	10	10	10	10	10	23	10	10	10	48	10	10	10	10	49	10	10	10	22	27	10	10	10	10	21	612	2189	2542	1135	966	694	390	2049	225	10	504	1566	787	3608	1109	876	191	702	606	105	624	508	10	10	10	12	60	320	25	10	10	10	10	10	37	38	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1251	662	481	279	642	774	284	249	85	792	1193	1355	2402	999	1093	461	294	1159	1147	2054	2116	10	10	22	95	188	10	10	1161	210	10	10	171	10	10	10	10	10	10	10	10	42	10	10	10	201	10	10	10	10	10	23	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	13	10	10	10	10	10	10	10	10	37	10	10	10	10	204	10	10	10	10	10	10	10	10	10	161	10	10
Z36531_at-2	10	10	10	10	10	10	10	41	10	10	15	51	10	10	10	10	10	10	10	23	10	10	10	28	10	10	21	10	10	10	10	19	10	10	10	69	10	10	25	10	10	10	10	80	503	136	188	121	97	10	10	18	10	105	255	551	13	52	10	339	355	264	10	156	300	120	93	10	10	40	23	40	10	25	20	10	10	10	15	10	10	24	10	10	33	10	10	10	59	14	27	10	10	10	10	10	48	10	10	68	10	10	10	10	10	22	10	55	10	110	17	10	10	20	11	10	10	10	10	159	10	10	62	583	257	170	32	10	10	31	19	67	10	10	10	10	10	10	17	19	10	10	24	12	10	10	10	41	10	10	10	40	10	10	26	10	10	10	10	10	10	10	42	10	10	10	35	10	22	10	82	10	20	10	29	63	78	382	10	10	10	10	10	10	10	32	10	10	45	10
Z43594_at	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	26	10	10	110	10	10	10	118	10	10	10	10	10	10	21	10	10	10	10	28	10	10	10	10	10	10	169	10	10	19	101	10	10	123	10	10	10	10	10	10	10	10	10	10	10	19	10	10	10	10	10	10	10	10	10	10	10	10	10	10	18	10	10	10	10	10	10	38	10	72	92	117	10	316	23	30	146	10	10	10	10	133	177	84	196	222	67	550	10	10	10	10	10	10	10	10	138	10	10	10	10	17	33	10	10	69	10	10	10	10	21	10	10	10	10	10	10	22	10	10	10	10	10	10	82	10	10	10	10	10	14	10	114	10	10	10	10	10	10	10	10	10	1683	1201	48	918	362	823	732	1507	484	1725	502	1468	788	243	2851	1157	80	375	378	166
Z95636_at	10	10	79	10	19	10	30	10	10	10	10	10	10	10	10	10	10	10	10	10	138	10	10	10	10	10	10	10	10	10	10	354	10	10	10	69	10	10	10	10	10	10	10	10	187	281	146	10	25	10	10	10	10	10	413	403	10	85	151	10	10	118	10	164	186	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	344	10	10	10	10	10	10	10	10	149	227	78	102	248	10	10	10	10	82	10	164	146	17	10	10	69	117	395	270	243	182	77	162	282	429	175	371	152	10	10	10	159	10	10	10	10	171	10	10	10	10	10	10	10	10	10	10	10	10	98	10	10	10	176	630	133	10	433	10	10	10	10	1541	128	344	10	10	10	10	353	152	45	1238	661	222	224	415	399	1301	1815	465	10	1357	335	608	1128	2018	814	464	10	349	10
RC_AA001220_at	10	10	31	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	18	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	31	10	31	10	33	63	10	62	10	10	10	10	10	10	16	10	10	10	10	10	10	10	10	10	10	10	14	17	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	15	10	5797	10	10	10	10	10	10	10	10	10	11	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	10	10	10	10	10	14	10	10	10	10	10	10	10	10	10	10	481	516	10	153	10	33	10	10	11	171	10	10	10	10	1021	29	10	10	10	10
RC_AA001936_at	10	10	10	10	10	10	11	10	11	67	10	496	10	113	37	10	581	10	755	10	10	420	10	77	13	10	22	24	26	449	454	10	170	77	1233.4	651	29	10	10	10	10	131	76	10	54	395	10	136	10	10	10	10	10	10	10	178	10	10	10	10	10	20	10	10	10	378	148	10	10	88	162	495	10	43	10	126	10	10	10	18	10	10	10	29	157	14	36	74	10	17	10	10	42	28	10	159	10	10	10	10	10	10	10	38	10	10	87	200	10	10	10	10	10	10	106	10	326	10	10	1322	1082	10	1093	10	208	769	47	198	245	44	10	10	93	10	10	10	51	10	10	10	10	126	149	10	166	74	10	133	10	11	22	871	158	10	311	53	11	19	29	10	10	10	178	10	10	30	139	102	46	15	10	109	10	78	43	10	10	303	10	496	10	10	10	10	10	10	10	10	10	10
RC_AA007153_at	21.7	15	10	10	12	36	10	10	34	10	59	15	25	10	92	57	10	61	48	10	35	12	10	32	16	10	10	10	24	24	66	18	10	71	61.5	31	10	10	17	10	10	114	10	79	49	68	70	59	10	32	78	29	101	27	124	49	10	10	26	51	50	10	66	88	144	10	10	18	18	10	40	21	20	10	10	45	10	12	30	10	62	17	54	46	58	10	20	27	21	10	14	15	10	10	10	67	85	78	84	10	51	28	64	34	10	10	32	10	64	25	10	51	47	49	41	34	45	16	81	10	52	58	65	10	67	10	26	10	10	10	10	99	126	145	10	10	106	95	10	10	31	10	10	15	10	39	13	10	41	22	10	20	10	10	41	12	47	73	167	10	10	13	27	10	43	33	49	10	11	10	4597	6870	954	1578	180	581	99	430	1367	15403	3913	11797	9262	2148	16000	8632	1078	5951	5071	10
RC_AA007202_at	10	10	10	10	10	10	10	26	10	10	10	10	10	10	10	10	10	10	10	10	10	10	24	10	10	10	10	10	10	10	10	10	10	61	445.9	10	29	10	10	10	10	19	10	10	23	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	25	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	39	10	10	10	10	10	10	61	144	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	772	99	10	10	10	36	10	147	10	1151	10	10	3090	2568	3925	189	1499	118	10	1058
RC_AA007234_s_at	10	10	126	10	72	49	26	83	18	25	10	25	10	79	150	168	211	305	418	473	51	10	10	16	27	15	23	18	14	67	10	20	24	34	299.9	585	58	10	161	10	10	22	21	10	81	35	34	10	19	10	10	11	51	57	15	61	58	10	10	10	19	43	10	14	84	20	20	21	16	42	29	28	10	14	10	18	20	10	16	72	10	10	30	21	63	32	21	91	59	81	60	10	15	21	10	31	10	37	22	17	23	152	23	10	36	10	10	16	15	12	14	13	18	10	10	19	106	35	12	70	40	89	27	32	27	65	10	10	48	10	10	102	33	72	22	34	47	45	21	10	10	13	45	46	41	24	17	52	23	29	10	35	28	27	56	47	10	14	32	10	28	10	54	17	10	10	10	17	22	10	246	163	131	83	16	38	52	124	161	260	2318	15303	1866	2385	16000	987	2042	2581	3046	71
RC_AA009744_at	145.3	12	117	10	25	40	10	10	38	34	10	35	10	33	10	115	22	45	10	132	94	10	10	45	82	10	27	44	10	93	10	10	42	109	92.5	104	10	10	18	10	68	28	10	65	23	10	24	78	129	115	10	31	53	52	10	36	10	17	10	39	10	14	34	10	10	91	10	47	10	60	120	10	21	130	11	67	37	20	10	52	134	27	133	109	76	10	10	32	10	28	35	10	10	10	10	12	10	201	10	61	14	358	27	92	25	10	82	29	44	20	68	16	90	63	274	69	10	175	76	135	41	10	15	307	346	39	10	10	10	36	15	87	75	10	28	84	50	69	43	10	10	10	90	22	11	60	10	22	29	154	41	10	10	20	10	10	75	115	103	96	377	10	195	40	110	54	35	10	116	10	1390	2096	469	958	526	1199	1308	822	1464	2142	602	2341	1090	580	2726	2008	426	289	707	45
RC_AA010358_at	10	10	10	10	10	10	10	10	10	21	10	10	10	10	86	10	10	10	10	10	10	10	10	10	10	10	10	10	33	10	10	10	10	27	10	85	10	10	10	10	10	10	10	26	13	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	16	10	35	35	10	10	10	10	10	10	10	10	10	10	10	41	31	20	32	10	23	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	39	10	10	10	45	12	10	10	10	10	10	231	28	10	10	10	11	10	10	10	77	10	10	10	10	10	10	10	10	10	10	10	10	53	10	10	10	10	10	10	10	10	10	2180	723	170	1156	94	243	189	525	43	6037	28	10	150	10	10	72	65	10	10	10
RC_AA011176_at	10	18	10	10	10	10	10	10	36	14	15	25	12	414	49	173	1361	354	1528	450	10	175	10	10	19	10	54	36	33	10	10	153	24	10	10	10	10	10	20	13	10	26	10	10	10	11	10	10	10	10	10	10	10	10	23	10	10	11	10	10	15	10	44	10	10	22	10	10	10	21	64	40	10	10	10	22	15	52	10	41	17	10	10	10	10	105	10	10	10	45	10	10	10	10	10	10	32	99	10	10	31	18	10	10	10	10	10	10	53	10	10	10	10	10	10	56	14	133	10	78	10	435	75	100	31	27	29	10	10	10	10	10	10	32	36	10	10	10	10	19	20	10	12	10	10	10	16	10	10	10	28	10	16	10	16	10	27	10	10	10	21	10	10	10	10	12	19	16	10	10	105	117	10	242	10	35	102	35	10	692	10	10	10	141	10	10	10	10	85	10
RC_AA017045_at	10	10	10	10	10	10	14	38	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	33	10	10	10	10	10	10	10	10	10	10	10	10	10	10	34	17	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	24	10	10	10	34	46	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	26	10	26	10	18	10	10	10	10	39	10	10	10	42	10	10	10	10	10	10	10	10	27	10	10	10	10	10	10	10	10	10	10	10	29	10	10	10	10	10	10	12	10	10	10	10	10	38	10	10	10	26	47	13	10	10	10	10	10	28	10	10	10	10	10	10	10	10	10	10	10	10	12	10	31	10	10	10	10	10	10	20	10	10	10	10	40	73	10	10	10	17	10	10	11	10	104	2823	530	10	6057	151	10	236	176	10
RC_AA018040_at	44.6	10	48	10	10	44	10	10	10	10	62	10	10	10	10	10	301	84	313	96	10	11	21	10	10	51	15	32	10	56	45	10	10	19	10.9	10	10	38	17	10	10	10	10	10	15	10	25	10	10	10	27	10	10	10	16	20	10	10	10	17	10	10	50	10	76	10	10	10	26	10	29	16	10	10	10	10	10	12	10	40	10	10	10	25	10	285	37	25	10	10	10	10	10	20	10	10	21	35	10	10	10	10	10	10	10	19	15	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	13	10	53	104	197	10	10	47	45	63	28	26	88	10	29	10	15	10	10	14	10	14	25	10	10	10	10	10	20	10	10	35	10	27	29	21	10	10	10	10	10	13	10	10	10	48	467	10	10	10	10	52	10	232	39	325	526	3449	1410	321	7353	637	264	696	373	10
RC_AA022838_at	145.3	10	45	10	10	10	25	10	10	10	10	10	10	134	403	10	397	97	10	202	131	236	74	39	10	10	64	10	10	134	315	10	10	10	94.9	32	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	144	400	106	10	10	10	10	10	10	10	10	384	97	36	72	10	52	10	43	87	149	10	10	20	10	10	10	106	20	95	68	49	10	10	10	10	10	10	138	10	86	86	10	10	10	59	10	10	10	10	68	10	10	10	10	10	10	10	10	10	10	10	10	10	206	10	10	10	10	10	10	371	42	44	149	113	10	10	153	34	10	10	10	10	10	42	16	10	11	10	10	10	10	52	10	178	10	10	214	10	10	124	151	10	44	10	10	106	10	27	10	55	116	64	10	10	10	46	134	291	106	10	10	121	600	10	207	10	10	574	10	766	19	10	161	67	14
RC_AA024482_at	10	10	415	10	10	10	10	10	10	10	15	10	10	125	135	10	10	230	10	496	10	10	10	10	10	21	18	10	10	10	10	36	10	10	4327.7	1986	22	40	366	10	71	10	16	10	10	10	10	33	13	10	10	10	10	31	13	10	10	10	10	10	10	10	10	10	10	10	10	10	10	48	189	10	12	10	10	281	10	10	10	10	10	10	10	273	10	10	245	116	276	231	76	160	53	10	10	10	17	10	39	10	10	10	10	10	10	27	10	29	10	10	10	10	10	10	10	26	10	10	10	10	16	10	10	10	10	10	10	10	19	10	10	10	10	10	10	10	10	10	10	10	11	10	40	10	68	526	245	118	10	10	10	507	530	147	1078	10	10	10	169	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	16	10	10	10	10	10	10	10	10	10	10	10	135	16
RC_AA024658_at	11.8	10	10	28	10	36	10	10	30	10	53	10	10	48	23	10	10	10	74	59	39	27	18	20	10	10	84	10	38	118	103	88	194	10	263.2	52	10	10	10	27	10	10	66	153	826	523	913	615	548	296	303	121	170	253	737	744	1009	188	575	320	1018	416	121	356	591	207	50	42	10	10	55	10	58	10	13	15	10	26	10	98	50	46	64	10	61	17	10	10	10	10	10	10	56	10	10	40	10	10	72	10	10	10	10	10	10	10	10	10	10	10	17	10	10	10	10	10	10	10	10	10	10	10	30	91	10	10	263	10	10	23	10	249	10	14	10	10	10	10	10	10	10	10	27	65	10	124	10	10	27	10	10	36	15	16	10	10	15	15	10	10	10	10	10	11	10	10	10	10	10	10	132	10	10	10	10	25	10	69	10	83	10	11	10	62	10	16	10	10	34	10
RC_AA026280_at	380.7	10	45	32	22	10	10	10	10	74	10	10	10	18	10	10	250	10	99	88	63	24	409	10	10	10	10	10	10	10	10	10	10	10	36.2	10	10	10	10	10	53	10	10	225	72	94	10	10	10	10	10	10	10	10	10	10	10	10	81	10	10	10	37	10	10	215	53	78	10	10	99	10	79	129	130	191	10	10	10	10	137	63	106	10	10	10	10	41	10	10	10	79	10	80	34	162	10	95	119	10	71	10	10	73	10	10	10	10	10	10	10	25	10	10	177	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	18	10	31	19	79	10	111	10	10	30	154	10	96	28	10	10	10	86	10	10	10	10	403	134	10	14	10	10	10	387	10	811	10	10	10	10	661	10	10	76	90	10
RC_AA029597_at	10	10	16	10	10	10	10	10	41	10	16	41	21	219	205	254	138	67	32	231	10	45	59	10	10	69	165	10	10	79	10	22	10	72	1135	474	10	10	171	10	10	45	10	22	52	133	10	10	10	231	10	10	50	66	10	10	10	14	10	62	10	10	10	10	49	294	10	121	24	74	637	15	802	10	55	44	28	10	10	19	10	43	84	224	33	10	87	60	10	66	78	64	28	29	10	105	53	10	10	10	10	12	10	10	96	30	10	45	34	10	10	10	10	16	43	10	10	17	51	26	15	10	10	10	10	22	10	46	296	54	10	67	10	36	145	109	195	71	10	10	10	10	25	17	68	67	10	10	10	10	39	256	44	12	2023	12	44	27	63	33	64	10	10	16	10	31	10	10	10	10	1922	1240	160	604	389	1116	1666	2296	186	2984	10	202	2108	799	1682	3847	280	165	405	890
RC_AA039576_at	10	10	10	10	10	10	93	10	17	10	10	66	10	63	10	10	158	75	10	42	66	37	10	10	10	10	50	10	10	169	274	10	67	112	220.3	10	10	33	68	43	10	10	10	41	132	75	10	10	10	10	127	10	10	10	121	102	10	10	10	10	260	10	10	97	53	78	41	24	10	10	62	10	10	10	10	10	45	10	10	87	10	10	10	10	10	10	127	56	10	153	14	63	10	78	10	10	139	114	42	10	10	48	10	10	10	33	56	10	10	63	10	10	10	10	60	10	11	10	10	10	10	214	10	75	10	109	29	10	138	27	10	10	10	10	10	10	10	10	10	10	10	36	98	10	81	10	10	10	10	10	10	10	55	10	254	81	146	10	10	12	150	96	10	10	10	53	10	10	94	10	44	10	10	10	10	10	10	323	26	10	87	10	10	10	10	88	125	10	10	10
RC_AA039758_at	10	10	10	10	41	10	10	13	10	10	10	10	10	25	10	10	204	109	10	11	27	36	10	13	10	10	79	10	17	128	161	10	10	39	244.3	25	18	10	10	10	18	37	38	10	193	96	10	10	32	10	10	10	10	10	85	10	37	118	10	20	10	10	10	10	10	143	38	198	10	53	149	33	146	199	48	10	10	10	10	10	10	10	10	10	14	15	11	10	10	10	29	233	10	56	26	10	110	10	32	10	10	47	10	11	10	10	171	10	105	36	10	81	10	10	15	30	10	70	10	33	25	362	27	10	10	10	42	10	40	10	10	10	10	10	10	10	10	22	10	10	10	10	10	41	11	10	10	10	10	10	10	33	10	10	194	10	11	10	10	10	10	16	120	10	10	124	62	46	26	10	207	370	10	10	10	14	10	469	10	199	27	10	10	10	2383	36	10	10	10	10
RC_AA040062_s_at	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	80	118	43	22	51	70	92	10	52	10	10	72	53	44	4270	10	10	19	118	40	10	10	10	10	45	25	10	10	10	10	10	10	10	10	10	10	28	42	10	10	10	10	10	10	52	80	10	10	18	10	10	10	10	10	20	10	10	14	10	10	10	10	10	11	10	10	20	10	10	10	10	10	10	80	10	10	10	10	10	10	10	49	10	10	19	12	10	10	10	10	10	20	10	12	10	10	12	10	10	21	10	59	10	30	14	22	37	10	23	10	10	10	10	43	10	10	10	10	31	10	10	10	14	10	10	10	21	10	10	10	14	16	10	11	40	86	14	14	18	33	10	14	10	50	10	10	16	10	10	10	10	37	10	16	45	91	73	10	10	10	42	66	16	10	92	166	10	57	10	10	40	10	10	56
