"","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC"
"211028_s_at",5.27426166125705,4.75488750216347,3.32192809488736,3.32192809488736,3.8073549220576,5.22110372536788,3.70043971814109,6.60288440871842,5.82781902461732,5.62935662007961,5.04001567884788,6.90929308582382,6.44625622988956,6.56985560833095,3.71149490665009,6.53294028837287,4.04439411935845,3.81762325751143,5.92837032301897,3.6667565918848,6.31288295528436,5.84799690655495,6.14771372235215,5.12928301694497,4.95419631038687,6.28355142317431,6.50303064564116,5.48542682717024,6.57742882803575,6.22110372536788,3.51096191927738,4.84799690655495,5.08321336824898,3.32192809488736,5.41616416473313,3.48542682717024,5.8923910259134
"211037_s_at",5.18586654531133,5.73606362787181,4.45285896471381,5.20163386116965,4.6724253419715,5.66391384211598,3.70043971814109,3.67807190511264,5.71699089440494,4.84799690655495,3.32192809488736,6.39403389536778,5.25550073314839,5.4594316186373,4.51727569320958,5.04439411935845,4.6667565918848,6.34872815423108,4.11270013274936,4.06177619758669,5.40599235967584,4.6667565918848,6.67666233485797,3.94485844580754,4.99095486039699,5.82017896241519,5.58496250072116,4.51096191927738,5.85798099512757,5.94719858426206,5.72519581722666,6.0703893278914,3.72246602447109,5.19377174339668,5.83289001416474,3.32192809488736,6.52042224852645
"211122_s_at",7.43796008833447,5.83289001416474,6.31831684133498,4.07895134139482,5.18586654531133,5.12928301694497,4.67807190511264,5.02680005934372,4.19377174339668,3.82781902461732,4.0703893278914,3.94485844580754,4.37155886261196,5.4594316186373,3.32192809488736,5.4093909361377,4.11270013274936,4.67807190511264,3.76553474636298,4.11270013274936,4.12101540096137,4.57893871309339,4.49185309632967,4.57893871309339,3.32192809488736,3.73335434061383,7.83857365266832,4.57893871309339,3.51096191927738,4.68929916053589,5.24031432933371,4.57893871309339,6.52825874275841,4.8073549220576,4.4262647547021,4.82273014794452,4.27798474729977
"211143_x_at",3.49825086752783,6.71011763204345,3.32192809488736,4.20163386116965,3.32192809488736,3.32192809488736,4.01792190799726,3.59693514238723,3.90689059560852,5.71973105674985,5.51412226017071,5.93073733756289,3.47248777146274,5.23266075679027,3.68929916053589,4.14567745519564,6.40769264866568,4.68369645430652,4.96347412397489,4.86294724802092,4.01792190799726,3.75488750216347,7.21723071622067,4.94953493301701,3.32192809488736,4.79181407116183,5.32192809488736,4.81249822533356,3.99095486039699,3.91647664443772,3.76553474636298,5.15785216914174,5.53294028837287,4.86294724802092,5.27426166125705,4.17791779219584,4.877744249949
"211144_x_at",3.60880924267552,4.47248777146274,4.88264304936184,3.32192809488736,5.56071495447448,3.32192809488736,4.13750352374993,3.32192809488736,5.4262647547021,4.96809075204526,3.32192809488736,5.56376827845203,5.47248777146274,5.15785216914174,3.32192809488736,4.56071495447448,3.37851162325373,4.65535182861255,5.26303440583379,3.32192809488736,3.98185265328974,5.83289001416474,4.36457243229586,5.06608919045777,3.32192809488736,3.32192809488736,7.54997714277182,5.49825086752783,3.37851162325373,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,4.31469652565629,3.93545974780529,3.59693514238723
"211145_x_at",4.90207357931074,4.98641093525204,5.25550073314839,4.60288440871842,3.41953889151378,3.32192809488736,3.43295940727611,4.79701297783614,4.81762325751143,5.36457243229586,4.66106547980695,5.08746284125034,4.50462039240355,3.35049724708413,3.32192809488736,5.22496636500027,5.29278174922785,5.10013667128545,4.94016675048282,4.01792190799726,5.6409679104499,4.79181407116183,5.13750352374993,4.94485844580754,5.25550073314839,5.3110671022556,4.69488019279919,5.0574502721839,5.18982455888002,3.32192809488736,5.44625622988956,4.68929916053589,4.67807190511264,4.91169158187234,4.93545974780529,3.32192809488736,5.91408609701272
"211161_s_at",10.1605017475557,9.66266837551754,10.4631156198924,8.10956950937069,9.94090083437434,10.2379269466263,10.7972562175098,9.8702105772636,7.29645740737124,7.61397358738023,9.65212792773827,5.16591193893569,8.77214959078454,7.68229237143083,10.3682881855347,8.12670447284319,5.45285896471381,9.01513624379738,9.78201533500419,6.992088609014,10.5098739512109,6.76155123244448,8.25597274199961,9.29301175242337,10.0514808653413,9.91960823860325,9.01150682039669,8.0427537609772,9.26491169307447,9.6386169183243,8.95652136333312,8.69348695749933,9.57667329251658,9.61893604416221,9.65553072315564,10.5064067660745,9.94938902201402
"211165_x_at",5.33985000288462,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,4.32912359629157,5.50143914515887,6.13750352374993,3.68929916053589,7.19377174339668,6.26115467261557,6.72109918870718,4.29278174922785,3.32192809488736,8.39016895620018,6.39059890555246,6.46270675067016,5.36457243229586,5.83035674741922,5.47897180503294,7.99774402605963,3.32192809488736,6.19967234483636,5.92124588858559,6.28909670241999,6.66959375118833,4.37155886261196,7.21723071622067,3.4594316186373,7.07788386443832,6.63081315229913,6.61470984411521,6.69348695749933,7.97613447283165,6.73741636593706,5.57893871309339
"211177_s_at",3.43295940727611,5.24792751344359,5.25927248703759,5.55458885167764,5.76818432477693,5.05311133645956,5.77873424411784,5.39231742277876,3.32192809488736,5.72246602447109,3.32192809488736,6.31469652565629,6.05311133645956,5.53605290024021,6.58345891013077,5.39231742277876,4.19377174339668,5.57893871309339,3.58496250072116,6.24222139509837,6.04875931191986,6.12928301694497,6.07253459972295,3.32192809488736,6.51727569320958,3.52356195605701,3.91647664443772,5.0574502721839,5.95652136333312,5.54843662469604,5.43962313755712,3.32192809488736,5.20163386116965,5.63226821549951,6.30560578958543,5.96578428466209,5.8972404255748
"211178_s_at",4.55458885167764,5.07895134139482,4.35049724708413,4.62058641045188,4.88264304936184,5.6409679104499,3.32192809488736,4.83794324189103,3.32192809488736,3.32192809488736,3.32192809488736,4.35755200461808,4.65535182861255,4.71149490665009,3.32192809488736,4.44625622988956,4.86294724802092,4.93073733756289,5.58796498888268,5.0703893278914,3.32192809488736,4.46597446450407,5.79441586635011,5.22110372536788,4.45285896471381,4.6667565918848,5.86789646399265,3.62058641045188,4.56071495447448,4.71699089440494,5.06608919045777,4.79181407116183,5.75755668893945,3.32192809488736,4.96809075204526,4.40599235967584,4.66106547980695
"211181_x_at",4.19377174339668,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.15380533607904,4.64385618977472,6.30924896081662,3.78659636189081,5.5668151540109,6.42961596420174,3.36457243229586,5.79181407116183,5.87528859822269,3.73335434061383,4.02680005934372,3.32192809488736,3.8972404255748,3.83794324189103,3.83794324189103,3.32192809488736,6.12515513132229,3.32192809488736,5.75755668893945,6.50143914515887,4.36457243229586,5.88508622529017,4.4262647547021,3.32192809488736,5.32912359629157,5.60880924267552,3.32192809488736,4.21723071622067,6.95652136333312,3.8972404255748,6.69209237542757
"211204_at",3.68929916053589,5.18982455888002,5.3110671022556,5.58496250072116,3.32192809488736,4.57288966842058,6.24792751344359,4.79181407116183,6.11478344724985,6.8592241619782,3.32192809488736,5.91408609701272,6.03562390973072,3.32192809488736,3.32192809488736,4.91647664443772,3.96347412397489,5.55765515472542,3.32192809488736,4.99548451887751,3.98185265328974,5.95419631038687,4.68369645430652,3.32192809488736,3.32192809488736,6.04875931191986,3.4594316186373,3.99095486039699,3.32192809488736,3.32192809488736,5.36457243229586,5.59991284218713,3.32192809488736,6.20750245925879,5.41953889151378,5.27798474729977,3.32192809488736
"211217_s_at",5.94016675048282,6.71973105674985,6.19179950106508,5.10013667128545,6.2460279805281,4.63807383718072,4.90207357931074,5.92124588858559,6.7983097824546,6.74819284958946,5.54225804976692,3.70043971814109,3.32192809488736,5.63226821549951,6.20945336562895,5.56071495447448,3.88752527074159,6.68790052248075,5.28909670241999,5.97956810009519,5.59693514238723,6.61765111942733,3.78659636189081,3.33628338786443,3.33628338786443,7.1548181090521,6.49024921062709,4.49185309632967,6.09381367340273,6.8703647195834,3.54843662469604,5.83541884047548,6.89117612475454,6.49825086752783,7.25361115194717,7.08214904135387,7.58571370877816
"211224_s_at",4.62058641045188,3.64385618977472,4.86294724802092,4.32192809488736,5.21723071622067,3.35049724708413,4.85299758761332,3.37851162325373,3.32192809488736,5.23266075679027,5.22881869049588,6.06824086131282,5.3110671022556,4.8972404255748,4.62643913669732,3.32192809488736,3.48542682717024,4.97727992349992,5.0574502721839,5.29645740737124,4.92599941855622,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,5.02236781302845,4.41278152533848,5.59991284218713,4.92599941855622,4.4594316186373,4.82273014794452,4.82273014794452,3.32192809488736,4.52356195605701,5.52669484554198,4.70043971814109,4.47897180503294
"211237_s_at",5.62643913669732,5.90689059560852,3.32192809488736,4.86294724802092,3.32192809488736,4.18586654531133,3.32192809488736,6.51412226017071,3.40599235967584,5.65248649491816,5.24412594328373,3.96347412397489,6.3327079336406,5.00450139223494,3.98185265328974,6.0746766862945,5.22110372536788,3.32192809488736,6.7045953476324,3.32192809488736,5.12101540096137,5.55458885167764,4.67807190511264,5.86046625851717,3.32192809488736,6.01569380710515,4.5298209465287,3.32192809488736,5.10433665981474,6.04439411935845,5.73606362787181,6.40087943628218,5.28540221886225,4.84297883178833,6.40087943628218,3.32192809488736,5.20945336562895
"211256_x_at",6.47897180503294,3.56071495447448,3.65535182861255,6.4262647547021,6.34518344718767,3.54843662469604,5.44294349584873,5.8073549220576,6.17392693199981,6.35931031689044,6.34872815423108,5.56376827845203,5.15785216914174,6.5077946401987,7.00225245173138,6.25171909260596,4.22496636500027,6.5894638929561,6.12928301694497,6.57591736111815,5.85549144310187,6.28540221886225,4.83289001416474,6.56529252058102,6.14363830992204,6.29278174922785,5.86046625851717,6.91647664443772,6.11478344724985,6.96116025813664,6.83289001416474,4.34340782229781,5.28540221886225,6.60436789989375,6.56071495447448,6.75087443965685,6.62789861587175
"211261_at",5.48542682717024,5.94251450533924,4.60880924267552,3.32192809488736,5.27798474729977,6.73470962022584,6.10013667128545,3.8073549220576,3.32192809488736,6.25927248703759,4.08746284125034,6.05311133645956,5.74953426766926,4.54843662469604,5.00898878322726,3.37851162325373,5.99322146736894,3.32192809488736,5.06177619758669,5.39231742277876,5.81249822533356,4.83794324189103,6.63372181264101,4.47248777146274,4.5298209465287,5.80219321694183,4.97269265400426,5.47897180503294,5.26303440583379,4.90689059560852,4.20163386116965,4.4594316186373,5.18189764310839,5.24792751344359,5.08746284125034,3.32192809488736,5.18586654531133
"211266_s_at",5.57591736111815,4.90689059560852,5.64961545906341,5.25927248703759,6.00225245173138,6.36981542428391,6.29645740737124,5.33985000288462,3.32192809488736,5.77082904603249,5.09169983413681,6.46107011403305,5.49185309632967,5.16992500144231,5.4594316186373,5.10013667128545,5.18586654531133,6.04875931191986,4.93073733756289,3.73335434061383,6.00674683244058,5.2667865406949,6.52512925120397,4.86294724802092,5.5909612413426,5.42290574261218,3.68929916053589,4.25550073314839,4.29278174922785,4.43295940727611,4.62058641045188,5.24792751344359,5.76818432477693,3.76553474636298,4.43962313755712,5.93310047493137,3.44625622988956
"211300_s_at",5.76553474636298,4.62058641045188,5.87528859822269,5.82781902461732,5.85798099512757,5.14567745519564,6.73470962022584,3.32192809488736,6.87897051015108,5.95419631038687,3.32192809488736,5.84046323386954,5.4093909361377,4.4594316186373,5.46923479366766,4.38543103719352,5.85299758761332,6.17990909001493,6.54689445988764,6.56985560833095,5.36457243229586,3.44625622988956,5.29278174922785,4.48542682717024,3.32192809488736,5.84046323386954,7.22303633790187,5.91169158187234,3.32192809488736,5.95652136333312,7.44377239276374,5.84297883178833,3.32192809488736,6.13750352374993,6.5077946401987,6.03121873061072,6.0639343057541
"211352_s_at",3.32192809488736,5.10013667128545,5.01792190799726,5,4.95419631038687,4.51096191927738,5.51727569320958,5.3037807481771,5.62351574149055,3.32192809488736,4.73335434061383,5.70321146739115,3.49825086752783,3.32192809488736,5.28909670241999,4.56071495447448,5.10852445677817,3.32192809488736,5.31469652565629,4.41278152533848,4.99095486039699,5.6724253419715,3.32192809488736,5.71149490665009,4.6667565918848,4.79701297783614,3.32192809488736,3.32192809488736,4.62643913669732,3.32192809488736,4.34340782229781,6.42290574261218,4.30742852519225,4.84297883178833,5.87528859822269,6.00450139223494,4.67807190511264
"211357_s_at",6.51254295509686,4.86789646399265,3.32192809488736,5.52356195605701,7.74214098549815,3.32192809488736,3.32192809488736,4.5909612413426,6.34163000932991,3.32192809488736,7.20163386116965,5.00898878322726,3.98185265328974,5.83289001416474,4.6724253419715,3.47248777146274,3.32192809488736,5.19770815795585,4.20945336562895,8.3544697921574,5.32912359629157,4.63807383718072,6.72519581722666,4.05311133645956,7.24317398347295,3.32192809488736,6.37677657188298,5.97727992349992,8.0698525111258,3.32192809488736,5.0746766862945,6.7279204545632,3.32192809488736,3.62058641045188,3.32192809488736,5.99774402605963,7.56376827845203
"211367_s_at",6.99095486039699,5.41278152533848,3.75488750216347,4.54843662469604,6.68369645430652,7.72587745912023,3.56071495447448,4.73335434061383,5.86542397831313,3.32192809488736,4.35755200461808,3.41953889151378,5.03121873061072,5.71149490665009,3.32192809488736,6,5.49825086752783,4.71149490665009,4.37155886261196,4.58496250072116,3.32192809488736,4.21723071622067,3.90689059560852,3.48542682717024,3.75488750216347,6.23074100262691,7.95419631038687,6.88874324889826,4.27052894238072,6.06177619758669,4.17791779219584,7.92896244083598,7.4245862262511,4.18586654531133,4.81762325751143,4.43295940727611,3.32192809488736
"211368_s_at",7.64961545906341,6.3327079336406,5.33985000288462,4.74416109557041,7.71355835640479,8.79798569056491,5.72246602447109,5.52356195605701,5.79960542245267,4.17791779219584,5.16188768237689,5.04001567884788,6.27984269352035,6.62789861587175,3.47248777146274,6.90809234081827,5.41278152533848,6.17791779219584,5.20945336562895,5.58195375084882,4.72246602447109,4.56071495447448,3.37851162325373,3.8972404255748,5.45285896471381,7.09064175191785,8.47126876417358,7.51017075115177,4.91647664443772,6.77214959078454,5.35755200461808,8.762880292917,7.90026304356897,4.54225804976692,5.67525138605026,5.53915881110803,3.32192809488736
"211372_s_at",6.78528898070402,4.88264304936184,7.60806996772166,7.49265437101891,5.39574832817903,3.32192809488736,6.17192735435346,5.02236781302845,3.32192809488736,4.99548451887751,6.30742852519225,3.32192809488736,4.01792190799726,4.74416109557041,5.31469652565629,4.81249822533356,7.44956137461324,4.00898878322726,4.6724253419715,6.93191939010004,4.44625622988956,3.32192809488736,5.07895134139482,5.10852445677817,5.20554891117303,3.32192809488736,3.32192809488736,5.456149034648,5.0746766862945,4.19377174339668,9.58308276750293,5.03562390973072,4.62058641045188,4.57893871309339,3.32192809488736,3.32192809488736,3.32192809488736
"211374_x_at",3.32192809488736,3.82781902461732,5.77082904603249,5.58796498888268,4.00898878322726,6.39403389536778,5.16591193893569,5.98413359454098,5.5453506448223,3.83794324189103,3.32192809488736,4.16188768237689,6.63226821549951,5.39574832817903,4.61470984411521,5.60288440871842,4.97727992349992,4.67807190511264,5.90929308582382,3.32192809488736,5.48220292629596,5.22496636500027,5.35402893805439,5.43962313755712,6.44790974874208,5.66391384211598,5.94251450533924,3.81762325751143,5.63517394667492,3.32192809488736,3.32192809488736,5.59395128394841,4.97727992349992,5.25927248703759,4.97727992349992,4.5298209465287,5.14974711950468
"211381_x_at",5.32912359629157,5.08321336824898,4.97727992349992,5.16992500144231,5.06608919045777,4.17791779219584,5.16992500144231,5.5668151540109,5.59991284218713,5.65248649491816,4.58496250072116,4.85798099512757,5.80992886572143,3.32192809488736,4.21723071622067,4.96347412397489,5.4093909361377,5.36457243229586,3.32192809488736,3.32192809488736,3.99095486039699,4.11270013274936,5.85299758761332,4.26303440583379,3.90689059560852,5.17392693199981,3.32192809488736,3.32192809488736,4.39231742277876,3.32192809488736,3.59693514238723,5.53605290024021,5.25171909260596,5.79960542245267,4.63226821549951,5.11270013274936,4.04439411935845
"211429_s_at",10.3429635743987,8.39317591434881,9.78447126541778,8.03507399737762,9.65463602852797,10.0922285843868,6.91288933622996,6.64817779572482,10.3255303315676,6.60880924267552,7.656782364219,9.65176927141799,9.87190523765919,8.05202456048283,6.84549005094437,6.35049724708413,10.5029312282797,9.32463061526719,8.56224242422107,11.0426169802195,6.56833618213375,5.77082904603249,7.73199778664374,6.25927248703759,6.13545278418517,9.82257083095017,9.49185309632967,6.12515513132229,8.92035285541508,8.82940562440429,11.5931109606313,11.1466959480307,9.68790052248075,5.45285896471381,7.71355835640479,8.62789861587175,8.07681559705083
"211430_s_at",12.0163904583529,11.9085052096458,11.9857352248438,11.1440208692669,11.0084986541106,10.1172534821652,10.7111507112433,10.7564729273369,7.4870360800319,3.32192809488736,6.6667565918848,5.18982455888002,5.90689059560852,7.54689445988764,9.71784775434632,10.1459321458205,6.91049283228871,10.2506537177581,8.18338726124887,8.7323370447384,11.8719822203993,11.1943875166106,9.10852445677817,10.2202573926148,10.0616412085769,12.6051553845637,11.4963045501773,10.5142209093581,7.36194377373524,10.651769271418,12.0697518357411,8.08480838780436,12.3392097762432,7.41023933077602,12.8266279286632,11.386293635151,5.02680005934372
"211470_s_at",8.29920801838728,5.70597790168252,4.99095486039699,5.61765111942733,5.60584986719498,7.38284014447524,3.32192809488736,6.50303064564116,5.86294724802092,6.53605290024021,5.14974711950468,5.44956137461324,7.64961545906341,6.28909670241999,6.20554891117303,6.5668151540109,6.39746072605472,6.11270013274936,5.27052894238072,5.92124588858559,5.9518675043269,4.40599235967584,6.41953889151378,5.59693514238723,5.70597790168252,5.47248777146274,3.8972404255748,8.98356369722332,6.35755200461808,7.4586116725846,5.95884267524324,7.14363830992204,5.49185309632967,6.33985000288462,5.77873424411784,6.02680005934372,3.32192809488736
"211478_s_at",6.49505552836802,5.16591193893569,3.82781902461732,6.77610398807316,6.27426166125705,4.32192809488736,4.14567745519564,4.98641093525204,6.88874324889826,4.6724253419715,3.84799690655495,6.59245703726808,5.30742852519225,5.25927248703759,4.57288966842058,3.32192809488736,4.4262647547021,3.8972404255748,5.07895134139482,5.15785216914174,3.33628338786443,3.96347412397489,3.32192809488736,4.27798474729977,6.71561885907482,3.32192809488736,3.32192809488736,7.47816289273763,4.51727569320958,6.48058827023386,4.02680005934372,4.01792190799726,5.79701297783614,6.656782364219,5.20554891117303,4.41953889151378,4.73335434061383
"211481_at",3.32192809488736,3.32192809488736,4.96347412397489,4.81249822533356,3.32192809488736,4.70043971814109,5.06177619758669,4.5668151540109,5.83289001416474,4.24031432933371,3.32192809488736,6,6.3019533951261,3.32192809488736,4.98641093525204,4.11270013274936,6.01792190799726,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.43295940727611,5.62351574149055,3.32192809488736,4.92599941855622,6.01792190799726,3.88752527074159,4.39917109381982,5.35755200461808,4.27798474729977,3.32192809488736,5.2364926183813,4.41953889151378,3.60880924267552,5.49505552836802,5.47248777146274,4.32912359629157
"211518_s_at",3.32192809488736,3.51096191927738,5.85049941375812,3.32192809488736,6.10643207781693,3.32192809488736,6.6724253419715,3.32192809488736,7.45368218587218,3.32192809488736,3.32192809488736,5.90448409790142,3.32192809488736,7.46025109894385,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.5668151540109,4.06177619758669,3.32192809488736,4.63807383718072,5.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,6.58044701959866,3.32192809488736,4.35755200461808,6.38543103719352,7.70942850136835,3.63226821549951,3.51096191927738,6.66959375118833
"211571_s_at",6.01792190799726,5.83541884047548,6.70873904135958,4.55458885167764,6.91408609701272,5.75488750216347,8.08799314636232,5.96578428466209,5.01346225980656,4.77082904603249,6.25738784269265,3.32192809488736,4.63807383718072,3.71149490665009,6.7839804136838,4.10433665981474,3.32192809488736,5.19377174339668,5.57591736111815,4.91169158187234,6.84046323386954,4.67807190511264,5.20554891117303,5.4093909361377,4.5668151540109,6.46107011403305,4.6667565918848,3.86789646399265,5.22881869049588,5.58796498888268,6.00674683244058,5.02680005934372,7.52591226074335,5.53294028837287,6.03342300153745,7.52669484554198,6.39746072605472
"211573_x_at",3.4594316186373,5.43629511983936,4.07895134139482,4.34340782229781,3.32192809488736,5.25171909260596,5.41278152533848,3.32192809488736,5.3327079336406,5.23266075679027,3.32192809488736,5.81249822533356,5.70321146739115,6.33806779754262,4.96809075204526,5.24412594328373,3.32192809488736,5.27798474729977,5.17791779219584,4.03562390973072,4.41953889151378,3.32192809488736,4.78135971352466,5.1333991254172,4.52356195605701,6.66249036391378,5.03121873061072,3.32192809488736,4.60288440871842,4.83289001416474,4.30012372456901,5.67525138605026,5.80219321694183,5.3819754785573,3.32192809488736,4.66106547980695,4.94953493301701
"211574_s_at",7.08852325661663,7.49904859773388,7.91408609701272,8.78430766672838,7.72383156649532,4.62643913669732,7.16188768237689,7.72519581722666,7.8820316083521,5.83035674741922,8.2803068064537,4.07895134139482,6.63081315229913,6.96462966672059,6.89602960297675,8.17242750864548,7.65320336203398,8.2728630232019,8.29186136958522,8.50581155391959,4.41278152533848,7.33002051583608,7.09592441999854,7.61397358738023,6.72383156649532,8.13596574242734,6.76022094646651,7.77873424411784,6.96000193206808,8.08268130295035,7.69696752623429,7.57213175138666,7.19278595925112,7.73809225962049,5.59395128394841,8.23744899563932,8.90538700501813
"211577_s_at",5.19377174339668,4.73876783680019,5.64961545906341,5.57288966842058,5.52356195605701,5.80219321694183,5.58796498888268,5.37155886261196,3.32192809488736,5.57591736111815,4.20163386116965,4.54843662469604,5.56985560833095,4.59693514238723,5.67525138605026,5.5453506448223,4.41953889151378,5.85049941375812,3.32192809488736,3.56071495447448,5.08746284125034,5.09592441999854,5.72519581722666,5.32192809488736,5.4262647547021,5.27798474729977,4.52356195605701,5.69488019279919,3.32192809488736,5.20163386116965,5.32192809488736,3.32192809488736,4.71149490665009,5.33985000288462,5.43295940727611,5.24031432933371,5.82527683005487
"211584_s_at",5.73063995591679,5.60584986719498,3.86789646399265,6.36457243229586,5.61765111942733,5.62643913669732,5.79181407116183,5.77346892790519,3.76553474636298,6.61470984411521,5.59693514238723,5.71149490665009,6.01346225980656,3.8073549220576,5.78659636189081,6.13750352374993,6.4110872267986,4.27798474729977,4.08746284125034,5.65248649491816,6.00225245173138,5.61470984411521,4.54843662469604,6.03342300153745,5.96809075204526,4.23266075679027,5.62935662007961,4.93073733756289,6.27052894238072,4.17791779219584,3.91647664443772,6.26115467261557,4.12101540096137,5.93310047493137,6.34340782229781,6.05528243550119,6.47248777146274
"211592_s_at",3.68929916053589,4.60880924267552,5.4093909361377,5.75221336786514,4.18586654531133,4.64385618977472,5.57288966842058,4.26303440583379,5.28909670241999,3.32192809488736,6.12308675098106,4.94485844580754,4.83794324189103,4.29278174922785,4.0703893278914,4.49185309632967,5.77346892790519,5.32192809488736,5.03121873061072,5.93781516880342,4.64385618977472,5.75488750216347,5.56985560833095,3.32192809488736,5.16591193893569,5.27798474729977,3.32192809488736,3.71149490665009,3.95419631038688,3.32192809488736,5.14974711950468,3.32192809488736,4.48542682717024,4.36457243229586,5.10013667128545,5.55765515472542,5.60880924267552
"211594_s_at",5.40258575823259,5.97269265400426,5.70597790168252,6.08533966935737,6.04001567884788,5.70043971814109,4.84799690655495,5.02236781302845,5.76553474636298,6.10852445677817,5.74953426766926,5.12928301694497,5.61176256006487,5.69209237542757,4.06177619758669,5.32553033156756,5.75221336786514,5.36806987653208,5.07895134139482,5.82273014794452,4.94953493301701,5.50462039240355,5.6724253419715,4.79181407116183,3.32192809488736,4.94953493301701,5.74146698640115,3.32192809488736,4.93545974780529,6.61911951145322,4.877744249949,5.04001567884788,3.54843662469604,5.57591736111815,3.76553474636298,4.73876783680019,3.4594316186373
"211595_s_at",7.08108392868763,6.70321146739115,7.17492568250068,3.32192809488736,6.47897180503294,6.01346225980656,4.36457243229586,5.4757334309664,6.37503943134692,3.65535182861255,6.42122329922514,4.08746284125034,4.37851162325373,6.65105169117893,4.76553474636298,5.98413359454098,3.73335434061383,3.877744249949,5.42290574261218,3.39231742277876,4.90689059560852,6.37851162325373,4.04439411935845,4.67807190511264,3.8972404255748,3.8073549220576,6.32012359804061,3.68929916053589,6.53760669149529,7.08214904135387,4.11270013274936,4.11270013274936,6.55305325276641,3.63226821549951,3.53605290024021,4.95419631038687,3.48542682717024
"211597_s_at",6.53138146051631,6.22881869049588,7.2807707701306,5.66959375118833,7.08640164588003,6.96693797927846,8.17442639367725,6.67525138605026,3.32192809488736,4.98641093525204,6.54843662469604,5.26303440583379,5.79701297783614,3.32192809488736,7.26584942144085,4.94485844580754,5.6724253419715,6.45450493755737,6.09592441999854,4.97269265400426,6.10223819393074,5.35049724708413,6.32553033156756,6.00225245173138,7.36806987653208,5.5298209465287,6.25927248703759,5.6667565918848,6.22881869049588,6.992088609014,6.12928301694497,5.59395128394841,7.07360604057494,6.51884982870769,6.90207357931074,7.73944309777245,6.62643913669732
"211605_s_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.94485844580754,4.28540221886225,3.32192809488736,3.4594316186373,4.94485844580754,3.32192809488736,4.877744249949,5.33628338786443,5.48864353985378,4.16188768237689,3.32192809488736,4.4594316186373,4.93073733756289,4.55458885167764,4.49825086752783,5.10852445677817,5.01792190799726,5.09169983413681,5.85798099512757,3.32192809488736,5.73063995591679,4.85798099512757,3.32192809488736,5.26303440583379,5.14159627838382,4.31469652565629,4.33628338786443,5.48864353985378,5.20945336562895,4.44625622988956,3.37851162325373,5.42961596420174,5.43295940727611
"211626_x_at",5.5077946401987,4.48542682717024,5.80219321694183,4.67807190511264,4.76022094646651,3.877744249949,7.14567745519564,5.4594316186373,5.49825086752783,6.01122725542325,3.91647664443772,3.32192809488736,6.10643207781693,3.65535182861255,5.00450139223494,5.36457243229586,5.82781902461732,5.49825086752783,4.93073733756289,3.72246602447109,5.01792190799726,5.62643913669732,3.51096191927738,4.12928301694497,5.36106648879432,5.09592441999854,4.60880924267552,4.16992500144231,4.49825086752783,4.07895134139482,3.32192809488736,5.38543103719352,5.45285896471381,3.32192809488736,5.30742852519225,3.32192809488736,3.79701297783614
"211633_x_at",4.8972404255748,3.32192809488736,3.92599941855622,6.04875931191986,4.91169158187234,3.32192809488736,3.40599235967584,3.51096191927738,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.53605290024021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.48542682717024,3.32192809488736,7.28632672709055,5.37155886261196,5.77610398807316,3.32192809488736,3.32192809488736,6.36457243229586,3.32192809488736,6.33091687811462,3.32192809488736,4.96347412397489,6.33985000288462,3.32192809488736
"211634_x_at",7.02014657311178,5.84297883178833,6.07253459972295,6.762880292917,6.32912359629157,4.19377174339668,3.44625622988956,5.26303440583379,4.94485844580754,3.32192809488736,3.32192809488736,3.32192809488736,5.19770815795585,3.6667565918848,3.32192809488736,5.66106547980695,5.35402893805439,6.85174904141606,3.32192809488736,5.06177619758669,5.59991284218713,6.29094040240368,3.71149490665009,5.70321146739115,3.32192809488736,8.21674585819531,5.57893871309339,7.04220656012069,3.32192809488736,5.52356195605701,7.47816289273763,3.60880924267552,7.69139457853808,4.76022094646651,7.13750352374993,7.37503943134692,3.32192809488736
