"","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","DLBCL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL","FL"
"X16354_at",4.64385618977472,7.53138146051631,6.10852445677817,4.95419631038687,3.32192809488736,3.32192809488736,5.24792751344359,6.02236781302845,6.10852445677817,7.4178525148859,3.32192809488736,5.20945336562895,3.32192809488736,6.82017896241519,6.4093909361377,8.06069593168755,3.32192809488736,4.24792751344359,9.76155123244448,3.32192809488736,6.53915881110803,7.4757334309664,7.4594316186373,8.24792751344359,5.35755200461808,6.6724253419715,3.32192809488736,5.20945336562895,3.32192809488736,3.32192809488736,6.7279204545632,6.82017896241519,10.6812384117778,6.71424551766612,3.32192809488736,5.16992500144231,6.28540221886225,7.82654848729092,6.53915881110803,4.08746284125034,6.59991284218713,3.32192809488736,3.32192809488736,6.75488750216347,3.32192809488736,10.2094533656289,3.32192809488736,4.24792751344359,7.21916852046216,6.5077946401987,7.36632221424582,6.8073549220576,6.7279204545632,3.32192809488736,7.25738784269265,3.32192809488736,5.55458885167764,3.32192809488736,3.32192809488736,6.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.85798099512757,4,3.32192809488736,5.58496250072116,3.32192809488736,6.95419631038687,6.22881869049588,7.21916852046216,4.4594316186373,6.33985000288462,5.08746284125034,3.32192809488736,6.56985560833095
"X17025_at",8.70390357344466,5.90689059560852,8.34429590791582,10.3717766443379,8.17492568250068,9.05528243550119,7.14974711950468,7.88874324889826,7.8073549220576,7.76155123244448,5.24792751344359,10.1861142395416,10.3608470841797,3.32192809488736,3.32192809488736,9.16490692667569,9.19721669311005,10.5097750043269,8.70043971814109,5.97727992349992,3.32192809488736,10.7159619902551,10.5727002264873,7.92481250360578,6.78135971352466,3.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,7.4178525148859,10.5087851620645,7.21916852046216,10.3912435894274,9.17990909001493,3.32192809488736,7.96000193206808,10.8579809951276,7.91288933622996,3.32192809488736,4.32192809488736,7.43462822763672,10.5698556083309,7.06608919045777,7.5077946401987,8.54689445988764,10.1072170755914,3.32192809488736,7.2667865406949,8.00562454919388,8.30833903013941,3.32192809488736,11.1516508299734,9.03066713624694,6.83289001416474,8.71424551766612,6.68650052718322,6.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.04984854945056,3.32192809488736,8.33985000288462,7.82017896241519,8.30833903013941,7.68650052718322,8.15987133677839,8.69696752623429,3.32192809488736,9.53332973230583,7.74146698640115,3.32192809488736
"X17094_at",3.32192809488736,8.08746284125034,3.32192809488736,6.4093909361377,3.32192809488736,8.59245703726808,9.10590850857116,8.10852445677817,3.32192809488736,8.29462074889163,7.60733031374961,8.90388184573618,9.01402047031493,8.90388184573618,3.32192809488736,3.32192809488736,7.03342300153745,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.72109918870719,3.32192809488736,3.32192809488736,8.07681559705083,3.32192809488736,6.76818432477693,3.32192809488736,3.32192809488736,3.32192809488736,8.83289001416474,3.32192809488736,7.96578428466209,9.93221475196838,3.32192809488736,7.19967234483636,6.08746284125034,9.22158712126481,3.32192809488736,5.75488750216347,7.6724253419715,7.76155123244448,6.33985000288462,6.06608919045777,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.02236781302845,6.61470984411521,6.98868468677217,3.32192809488736,6.75488750216347,6.58496250072116,6.16992500144231,3.32192809488736,6.3037807481771,7.38370429247405,3.32192809488736,3.32192809488736,7.6724253419715,3.32192809488736,3.32192809488736,11.6657800283295,3.32192809488736,3.32192809488736,3.32192809488736,8.89784545600551,3.32192809488736,8.11894107272351,4.24792751344359,3.32192809488736,6.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,5.35755200461808
"X51405_at",6.79441586635011,7.53138146051631,6.97727992349992,6.59991284218713,6.58496250072116,6.4262647547021,3.32192809488736,7.12928301694497,3.32192809488736,6.71424551766612,3.32192809488736,5.39231742277876,7.27612440527424,6.32192809488736,4.32192809488736,4.64385618977472,3.32192809488736,5.4262647547021,5.49185309632967,3.32192809488736,5.93073733756289,5.78135971352466,6.2667865406949,4.08746284125034,6.20945336562895,3.32192809488736,3.32192809488736,4.32192809488736,5.58496250072116,3.32192809488736,7.36632221424582,4.58496250072116,5.8073549220576,7.4262647547021,3.32192809488736,7.98299357469431,6.18982455888002,5.97727992349992,5.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.78135971352466,3.4594316186373,7.96000193206808,3.32192809488736,5.4262647547021,3.32192809488736,5.16992500144231,7.4757334309664,6.18982455888002,5.97727992349992,4.24792751344359,8.55842071326866,6.91886323727459,6.4594316186373,6.06608919045777,6,6.59991284218713,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.16992500144231,6.74146698640115,6.4757334309664,4.90689059560852,7.2667865406949,6.28540221886225,6.98868468677217,7.13955135239879,6.35755200461808,3.32192809488736,6.58496250072116,3.32192809488736,3.32192809488736
"X51801_at",3.32192809488736,9.21674585819531,3.32192809488736,5.12928301694497,3.90689059560852,3.32192809488736,4.95419631038687,3.32192809488736,3.8073549220576,9.88264304936184,3.32192809488736,6.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.62935662007961,3.32192809488736,6.08746284125034,3.32192809488736,4.90689059560852,3.32192809488736,7.06608919045777,3.32192809488736,3.32192809488736,10.3619437737352,3.32192809488736,3.32192809488736,4,8.62935662007961,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,3.32192809488736,3.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.49185309632967,7.56985560833095,3.32192809488736,8.22881869049588,3.32192809488736,7.76818432477693,3.32192809488736,3.32192809488736,3.32192809488736,5.04439411935845,7.21916852046216,3.32192809488736,3.32192809488736,3.32192809488736,3.70043971814109,3.32192809488736,3.32192809488736
"X51956_rna1_at",8.48784003382305,9.79441586635011,9.10590850857116,9.35755200461808,6.83289001416474,7.74819284958946,9.59058704991503,8.79116288855502,3.32192809488736,9.98156728190301,8.92777796208234,6.85798099512757,10.0781508077346,3.32192809488736,7.29462074889163,3.32192809488736,3.90689059560852,3.32192809488736,9.22641219278879,3.32192809488736,7.63662462054365,10.5887146355823,3.32192809488736,3.32192809488736,8.28540221886225,3.32192809488736,3.32192809488736,4.58496250072116,5.16992500144231,3.32192809488736,6.76818432477693,7.02236781302845,9.91737207947684,7.64385618977472,6.82017896241519,8.47167521439204,7.05528243550119,9.89330153086056,5.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.95128471496697,6.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,7.23840473932508,7.34872815423108,5.39231742277876,10.5631962722167,3.32192809488736,3.32192809488736,5.58496250072116,7.33985000288462,7.33985000288462,7.4262647547021,7.54689445988764,5,3.32192809488736,3.32192809488736,5.49185309632967,3.32192809488736,3.32192809488736,6.20945336562895,5.93073733756289,6.70043971814109,5.75488750216347,3.32192809488736,8.37503943134693,8.4093909361377,3.32192809488736,3.32192809488736,6.84549005094437,3.32192809488736,6.04439411935845
"X51985_at",3.32192809488736,8.77478705960117,3.32192809488736,10.0861362250273,6.4594316186373,8.62205181945638,3.32192809488736,3.32192809488736,3.32192809488736,9.29001884693262,3.32192809488736,9.95710204156229,9.08746284125034,10.4439795426013,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.78463484555752,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.83920378809694,9.49585502688717,8.93957921431469,7.65105169117893,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.0887882387169,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.32192809488736,3.32192809488736,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"X52005_at",7.2667865406949,7.20945336562895,3.70043971814109,6.59991284218713,6.7279204545632,6.2667865406949,3.32192809488736,4.52356195605701,3.32192809488736,8.15987133677839,9.67419226814568,3.32192809488736,3.32192809488736,7.78790255939143,8.25738784269265,3.32192809488736,3.32192809488736,6.08746284125034,7.33985000288462,3.32192809488736,8.80413102118332,3.32192809488736,3.32192809488736,3.32192809488736,5.85798099512757,7.68650052718322,3.32192809488736,5.35755200461808,8.75488750216347,3.32192809488736,4.4594316186373,7.59991284218713,7.51569983828404,3.58496250072116,9.3264294871223,5.08746284125034,7.876516946565,7.85174904141606,9.54496443278924,3.32192809488736,3.32192809488736,3.32192809488736,5.49185309632967,7.40087943628218,6.68650052718322,3.32192809488736,8.39231742277876,5.97727992349992,3.32192809488736,7.89481776330794,3.32192809488736,3.32192809488736,3.32192809488736,7.40087943628218,8.12412131182919,7.08746284125034,6.53915881110803,7.25738784269265,7.12928301694497,7.72109918870718,7.91886323727459,9.44501484586842,3.32192809488736,3.32192809488736,8.47167521439204,4.70043971814109,7.78135971352466,7.49984588708321,3.32192809488736,6.85798099512757,6.85798099512757,7.43462822763672,6.76818432477693,9.94982671075911,3.32192809488736,3.32192809488736,9.14720492494223
"X52008_at",4.85798099512757,6.35755200461808,3.32192809488736,7.22881869049588,3.32192809488736,3.32192809488736,4.16992500144231,7.82654848729092,3.32192809488736,6.5077946401987,3.32192809488736,7.94251450533924,3.32192809488736,3.32192809488736,3.32192809488736,7.10852445677817,3.32192809488736,8.47167521439204,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.10328780841202,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.90388184573618,3.32192809488736,3.32192809488736,3.32192809488736,8.8073549220576,7.22881869049588,7.83289001416474,8.08214904135387,3.32192809488736,3.32192809488736,7.467605550083,3.32192809488736,3.32192809488736,6.58496250072116,3.32192809488736,9.65642486327778,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.8073549220576,3.32192809488736,3.32192809488736,6.71424551766612,3.32192809488736,6.39231742277876,3.32192809488736,3.32192809488736,9.21916852046216,3.32192809488736,3.32192809488736,3.32192809488736,8.81378119121704,3.32192809488736,5.20945336562895,6.53915881110803,3.32192809488736,8.84549005094438,8.81378119121704,8.53915881110803,6.24792751344359,6.84549005094437,3.32192809488736,3.32192809488736,3.32192809488736,6.12928301694497
"X52056_at",3.32192809488736,10.0334230015375,10.6697708885255,10.2312211807112,3.32192809488736,9.94544383637791,9.62753388447279,8.29462074889163,5.7279204545632,10.2155329997457,3.32192809488736,10.5245417150358,10.3619437737352,3.32192809488736,3.32192809488736,9.15987133677839,3.32192809488736,3.32192809488736,3.32192809488736,3.90689059560852,3.32192809488736,8.85798099512757,5.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.15987133677839,7.27612440527424,3.32192809488736,10.0953970227926,9.57364718749332,3.32192809488736,9.20212382383046,9.26912667914942,11.4330637651221,6.78135971352466,7.86418614465428,9.19229281447077,8.15987133677839,3.32192809488736,9.03342300153745,3.32192809488736,9.29920801838728,3.32192809488736,3.32192809488736,8.48784003382305,7.17990909001493,8.02790599656988,8.21916852046216,8.48381577726426,3.32192809488736,10.0042204663182,3.32192809488736,8.57364718749332,8.55458885167764,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4757334309664,6.98868468677217,6.89481776330794,8.4797802640291,9.14720492494223,4.85798099512757,8.93957921431469,6.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"X52638_at",7.16992500144231,8.07146236255662,5.97727992349992,8.36194377373524,3.32192809488736,5,7.7279204545632,6.88264304936184,3.32192809488736,8.2336196767597,9.85798099512757,5.55458885167764,8.26209484537018,3.32192809488736,3.32192809488736,8.58871463558226,8.5077946401987,3.32192809488736,3.32192809488736,9.23122118071119,3.32192809488736,9.46147944728616,8.05528243550119,7.4757334309664,7.49984588708321,3.32192809488736,3.32192809488736,7.27612440527424,3.32192809488736,8.96000193206808,8.94544383637791,7.94836723158468,6.52356195605701,8.43045255166553,8.64745842645492,8.02236781302845,5.83289001416474,8.38370429247405,3.32192809488736,7.27612440527424,7.91886323727459,8.06069593168755,3.32192809488736,7.43462822763672,7.53915881110803,9.82813648419411,3.32192809488736,3.32192809488736,6.90689059560852,7.86418614465428,6.32192809488736,3.32192809488736,8.79441586635011,3.32192809488736,7.08746284125034,3.58496250072116,8.04439411935845,8.33985000288462,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.8073549220576,8.01122725542325,3.32192809488736,7.65821148275179,8.83289001416474,4.4594316186373,8.90388184573618,3.32192809488736,7.74819284958946,9.37937836707126,7.24792751344359,3.32192809488736,3.32192809488736
"X53414_at",3.32192809488736,7.77478705960117,8.33091687811462,7.44294349584873,7.59991284218713,4.90689059560852,9.13699111208023,3.32192809488736,7.78790255939143,7.7279204545632,3.32192809488736,8.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,9.03342300153745,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.4594316186373,3.32192809488736,3.32192809488736,6.95419631038687,8.18982455888002,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.93663793900257,3.32192809488736,9.09011241966429,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.88264304936184,9.86108690599539,9.13699111208023,7.82654848729092,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"X53795_at",3.32192809488736,3.32192809488736,8.74483383749955,6.3037807481771,7.25738784269265,7.85798099512757,7.61470984411521,8.68999797141945,7.45121111183233,3.32192809488736,8.34872815423108,7.77478705960117,6.33985000288462,7.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.08746284125034,3.32192809488736,7.71424551766612,5.28540221886225,3.32192809488736,5.97727992349992,3.32192809488736,5.08746284125034,6.2667865406949,6.61470984411521,3.32192809488736,7.25738784269265,3.32192809488736,6.22881869049588,8.33091687811462,5.35755200461808,8.35755200461808,3.32192809488736,3.32192809488736,3.90689059560852,3.32192809488736,4.16992500144231,7.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.15987133677839,9.18982455888002,7.03342300153745,3.32192809488736,3.4594316186373,6.5077946401987,5.64385618977472,3.32192809488736,3.32192809488736,8.21916852046216,6.10852445677817,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.16992500144231,8.49585502688717,5.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.4594316186373,3.32192809488736,8.24317398347295,5.4262647547021,6.4757334309664
"X54816_at",7.60733031374961,6.49185309632967,7.13955135239879,6.02236781302845,7.38370429247405,6.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,6.94251450533924,3.32192809488736,5.61470984411521,3.32192809488736,8.54303182025524,8.35314682549808,3.58496250072116,7.10852445677817,6.4093909361377,3.32192809488736,7.57742882803575,8.29462074889163,3.32192809488736,3.32192809488736,7.70043971814109,7.70735913208088,7.28540221886225,3.32192809488736,7.38370429247405,6.6724253419715,7.53915881110803,8.28540221886225,8.4262647547021,3.32192809488736,7.56224242422107,7.56224242422107,5.39231742277876,3.32192809488736,6.76818432477693,7.59991284218713,6.75488750216347,3.32192809488736,3.32192809488736,3.4594316186373,5.64385618977472,3.32192809488736,7.27612440527424,3.32192809488736,5.35755200461808,3.32192809488736,6.33985000288462,7.62205181945638,7.04439411935845,7.49984588708321,7.72109918870718,3.32192809488736,5.88264304936184,7.59991284218713,7.77478705960117,8.51175265376738,3.32192809488736,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,7.8073549220576,7.15987133677839,6.84549005094437,7.8073549220576,6.49185309632967,8.13442632022093,7.8008998999203,7.5077946401987,3.32192809488736,7.27612440527424,3.32192809488736,3.32192809488736,7.38370429247405
"X54871_at",4.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.19475685442225,8.41362792902417,3.32192809488736,6.7279204545632,8.72109918870719,4.58496250072116,3.32192809488736,3.32192809488736,4.70043971814109,6.55458885167764,5.4594316186373,3.32192809488736,3.32192809488736,5.49185309632967,7.02236781302845,3.32192809488736,7,6.04439411935845,3.32192809488736,6.65821148275179,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.58496250072116,3.32192809488736,3.32192809488736,5.4594316186373,7.4594316186373,3.32192809488736,8.34872815423108,3.32192809488736,5.39231742277876,3.32192809488736,5.70043971814109,6.97727992349992,8.56605403817109,7.19967234483636,3.90689059560852,6.70043971814109,8.0389189892923,7.7279204545632,5.52356195605701,3.32192809488736,6.84549005094437,3.32192809488736,3.32192809488736,8.05528243550119,7.52356195605701,3.32192809488736,8.12412131182919,7.74146698640115,3.32192809488736,7.73470962022584,6.59991284218713,7.60733031374961,3.32192809488736,4.39231742277876,7.16992500144231,3.32192809488736
"X54925_at",9.14210705730255,9.2045711442492,5,3.32192809488736,6.68650052718322,11.9908130791536,8.40514146313634,6.32192809488736,3.32192809488736,9.49984588708321,4.24792751344359,3.32192809488736,3.32192809488736,7.467605550083,3.32192809488736,3.32192809488736,4.95419631038687,7.33985000288462,3.32192809488736,6.59991284218713,6.20945336562895,12.3842441222431,3.32192809488736,6.5077946401987,8.876516946565,3.32192809488736,3.32192809488736,4.16992500144231,5.58496250072116,3.32192809488736,11.2520740427962,7.76155123244448,7.03342300153745,7.4093909361377,5.39231742277876,3.32192809488736,3.32192809488736,9.13955135239879,7.02236781302845,6.14974711950468,4.85798099512757,5.39231742277876,8.97727992349992,3.32192809488736,6.5077946401987,5.95419631038687,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,6.2667865406949,3.32192809488736,3.32192809488736,3.32192809488736,4.4594316186373,4.16992500144231,3.90689059560852,3.90689059560852,5.52356195605701,3.32192809488736,3.32192809488736,3.4594316186373,3.32192809488736,3.32192809488736,4.64385618977472,6.35755200461808,6.04439411935845,3.32192809488736,3.32192809488736,4.4594316186373,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"X55448_cds2_at",6.33985000288462,8.8008998999203,7.70043971814109,5.6724253419715,3.32192809488736,6.68650052718322,9.15228484230658,8.54689445988764,7.24792751344359,9.45532722030456,8.01122725542325,7.32192809488736,8.53138146051631,6.04439411935845,7.60733031374961,7.96000193206808,7.66533591718518,3.32192809488736,9.44294349584873,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.13442632022093,5.88264304936184,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.07146236255662,3.32192809488736,10.8217739819706,8.48784003382305,5.6724253419715,3.32192809488736,7.93073733756289,8.4594316186373,3.32192809488736,7.08746284125034,8.09803208296053,7.35755200461808,3.32192809488736,8.02236781302845,4.39231742277876,10.1124395067816,3.32192809488736,4.75488750216347,8.09803208296053,4.8073549220576,3.32192809488736,8.56985560833095,3.32192809488736,6.14974711950468,8.04439411935845,7.07681559705083,3.32192809488736,3.32192809488736,3.8073549220576,5.55458885167764,3.32192809488736,3.32192809488736,7.2667865406949,7.90689059560852,3.32192809488736,3.32192809488736,6.4262647547021,7.51569983828404,3.32192809488736,7.53915881110803,6.16992500144231,7.67948009950545,6.02236781302845,3.32192809488736,5.8073549220576,3.32192809488736,5.6724253419715
"X55885_at",5.70043971814109,6.2667865406949,9.63481105017172,9.61654884377899,8.26209484537018,5.83289001416474,4.85798099512757,9.72962074355304,3.32192809488736,7.63662462054365,9.39874369193819,8.20945336562895,3.32192809488736,9.11113567023471,8.1548181090521,6.96578428466209,3.32192809488736,3.32192809488736,9.83447104998422,3.32192809488736,3.32192809488736,7.58496250072116,3.32192809488736,9.40087943628218,10.1085244567782,3.32192809488736,3.32192809488736,8.16490692667569,6.61470984411521,6.94251450533924,8.04984854945056,8.28540221886225,5,8.61102479730735,3.32192809488736,7.62205181945638,9.00842862207058,9.69174351917128,3.32192809488736,3.32192809488736,3.32192809488736,3.4594316186373,3.32192809488736,8.15987133677839,8,10.0223678130285,3.32192809488736,5.75488750216347,3.32192809488736,6.02236781302845,6.64385618977472,8.5077946401987,8.63299519714296,3.32192809488736,7.96578428466209,6.61470984411521,7.5077946401987,8.07681559705083,7.64385618977472,8.53915881110803,3.32192809488736,3.32192809488736,3.32192809488736,6.61470984411521,8.34872815423108,3.32192809488736,3.32192809488736,8.83920378809694,7.37503943134692,8.01680828768655,3.32192809488736,8.13442632022093,3.32192809488736,3.32192809488736,8.74819284958946,3.32192809488736,3.32192809488736
"X56677_at",3.32192809488736,7.98868468677217,4.75488750216347,3.70043971814109,7.43462822763672,7.8008998999203,5.70043971814109,3.32192809488736,7.82017896241519,8.35314682549808,3.32192809488736,7.72109918870718,3.32192809488736,3.32192809488736,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,5,4.08746284125034,3.32192809488736,3.32192809488736,5.08746284125034,7.17990909001493,6.08746284125034,7.58496250072116,7.61470984411521,3.32192809488736,3.32192809488736,5.85798099512757,3.32192809488736,5.6724253419715,8.28540221886225,5.20945336562895,7.93663793900257,6.44294349584873,8.09275714091985,7.17990909001493,6.16992500144231,3.32192809488736,3.32192809488736,6.68650052718322,4,7.40087943628218,3.32192809488736,7.8073549220576,6.3037807481771,3.32192809488736,4.58496250072116,3.32192809488736,3.32192809488736,6.59991284218713,3.32192809488736,3.32192809488736,6.37503943134692,3.32192809488736,3.32192809488736,6.5077946401987,5.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,4.90689059560852,11.4701504352744,3.32192809488736,7.02236781302845,3.32192809488736,7.33091687811462,3.32192809488736,5.75488750216347,4.70043971814109,7.31288295528436,3.32192809488736,8.12412131182919,3.32192809488736,6.91886323727459,5.7279204545632
"X57129_at",3.32192809488736,4.95419631038687,4.24792751344359,3.32192809488736,8.83289001416474,5.90689059560852,8.78135971352466,6.44294349584873,7.74146698640115,3.32192809488736,3.32192809488736,6.3037807481771,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.44294349584873,3.32192809488736,6.70043971814109,5.90689059560852,6.62935662007961,3.32192809488736,5.75488750216347,11.4568677383803,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.09539702279256,3.32192809488736,3.32192809488736,9.79279029430106,9.01402047031493,3.32192809488736,3.32192809488736,3.32192809488736,8.72451385311995,3.32192809488736,7.4757334309664,7.48381577726426,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.70043971814109,3.32192809488736,3.32192809488736,8.5352753766208,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736
"X58079_at",3.32192809488736,10.7582232147267,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.3365065598103,3.32192809488736,3.32192809488736,3.32192809488736,5.64385618977472,5.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.96289600533726,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.06608919045777,3.32192809488736,3.90689059560852,7.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.04439411935845,4.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.3037807481771,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
