"","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL"
"40102_at",3.32192809488736,5.4262647547021,5.39231742277876,6.83289001416474,8.01122725542325,6.97727992349992,8.2807707701306,8.35755200461808,8.11374216604919,8.01680828768655,8.55458885167764,6.32192809488736,6.83289001416474,7.86418614465428,6.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.55458885167764,8.50382573799575,5.95419631038687,7.91886323727459,7.17990909001493,3.32192809488736,6.2667865406949,5.61470984411521,8.07146236255662,3.32192809488736,3.32192809488736,7.12928301694497,5.6724253419715,5.16992500144231,3.32192809488736,6.22881869049588,5.95419631038687,3.32192809488736,7.55458885167764,5.8073549220576,3.32192809488736,3.32192809488736,6.68650052718322,8.20945336562895,7.11894107272351,8.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,4.95419631038687,3.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.60733031374961,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"40144_at",6.5453506448223,7.39231742277876,3.32192809488736,3.32192809488736,5.85798099512757,3.32192809488736,7.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.09803208296053,3.32192809488736,5.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.75488750216347,3.32192809488736,3.32192809488736,6.35755200461808,3.32192809488736,4.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.15987133677839,7.18982455888002,3.32192809488736,3.32192809488736,5.75488750216347,6.59991284218713,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.91886323727459,8.467605550083,8.59618975614441,8.19475685442225,3.32192809488736,6.78135971352466,8.70390357344466,3.32192809488736,8.03342300153745,3.32192809488736,3.32192809488736,7.43462822763672,6.8073549220576,8.66177809777199,3.32192809488736,7.53138146051631,3.32192809488736,5.04439411935845,9.66533591718518,3.32192809488736,7.38370429247405,3.32192809488736,3.32192809488736,8.04984854945056,3.32192809488736,8.48381577726426,8.55458885167764,6
"40155_at",4.8923910259134,6.39231742277876,8.76818432477693,4.90689059560852,9.57175264350355,3.32192809488736,8.19475685442225,9.70217268536555,8.21916852046216,3.32192809488736,6.52356195605701,8.67595703294175,9.01122725542325,6.58496250072116,4.32192809488736,10.5887146355823,7.27612440527424,8.33091687811462,6.68650052718322,3.32192809488736,10.6856248397264,8.80413102118332,8.8703647195834,3.32192809488736,5.32192809488736,3.32192809488736,3.32192809488736,8.82972273508606,3.32192809488736,3.32192809488736,4,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.27612440527424,3.4594316186373,3.32192809488736,3.32192809488736,3.8073549220576,9.3264294871223,3.32192809488736,3.32192809488736,3.32192809488736,9.19229281447077,3.32192809488736,9.95128471496697,10.5333297323058,3.32192809488736,3.32192809488736,3.32192809488736,7.6724253419715,6.56985560833095,3.32192809488736,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"40159_r_at",3.32192809488736,10.129283016945,7.88874324889826,11.1854949242109,3.32192809488736,3.32192809488736,9.62570884306447,11.1953722074027,8.14974711950468,3.32192809488736,3.32192809488736,10.7304701371842,11.2491134527137,3.32192809488736,11.2378074737231,9.34872815423108,6.10852445677817,11.4903495057393,11.8745971924016,3.32192809488736,3.32192809488736,10.9285183752579,4.85798099512757,3.32192809488736,10.0647427647503,8.63299519714296,3.32192809488736,8.99435343685886,3.32192809488736,7.8703647195834,11.5844927969759,10.5764843467969,11.8684367558582,12.2711711911398,3.32192809488736,6.4594316186373,9.35755200461808,3.32192809488736,3.32192809488736,10.1686721181322,12.9924073153485,11.3559016383284,13.2901628787843,11.753216749179,3.32192809488736,11.0457596613827,11.0894504811159,10.4051414631363,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.4093909361377,3.32192809488736,3.32192809488736,8.35755200461808,3.32192809488736,10.4706588740606,12.1984450414524,13.3822187182309,3.32192809488736,3.32192809488736,3.32192809488736,13.4308445351052,3.32192809488736,3.32192809488736,3.32192809488736
"40405_at",3.32192809488736,7.07681559705083,3.32192809488736,8.63299519714296,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.79116288855502,3.32192809488736,3.32192809488736,7.2667865406949,3.32192809488736,6.93073733756289,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.6582114827518,3.32192809488736,8.93957921431469,9.38801728534514,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.17242750864548,6.98868468677217,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.35314682549808,3.32192809488736,3.32192809488736,7.53915881110803,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.90689059560852,3.32192809488736,8.6724253419715,9.20701432017753,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.0512089409148,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.12928301694497
"40406_at",5.61176256006487,3.32192809488736,3.32192809488736,3.32192809488736,7.65105169117893,6.08746284125034,3.32192809488736,3.32192809488736,6.95419631038687,6.14974711950468,7.83289001416474,7.91886323727459,3.32192809488736,3.32192809488736,3.32192809488736,7.77478705960117,3.32192809488736,3.32192809488736,7.01122725542325,8.27612440527424,7.4757334309664,3.32192809488736,3.32192809488736,7.16992500144231,3.32192809488736,6.35755200461808,5.6724253419715,3.32192809488736,7.68650052718322,6.16992500144231,3.32192809488736,6.04439411935845,7.54689445988764,8.06069593168755,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.88264304936184,7.35755200461808,6.08746284125034,6.94251450533924,6.4093909361377,4.75488750216347,6.37503943134692,3.32192809488736,3.32192809488736,7.36632221424582,5.28540221886225,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.27612440527424,3.32192809488736,7.82017896241519,3.32192809488736,8.13442632022093,6.02236781302845,3.32192809488736,7.08746284125034,3.32192809488736,6.14974711950468,7.59991284218713,3.32192809488736
"40425_at",7.89056829030659,7.02236781302845,3.32192809488736,3.32192809488736,9.59432460392485,6.04439411935845,9.93369065495223,9.72109918870719,3.32192809488736,11.4241662888181,9.58683978796183,3.32192809488736,5.75488750216347,8,3.32192809488736,8.19475685442225,3.32192809488736,3.32192809488736,10.9203528554151,8.56224242422107,3.32192809488736,3.32192809488736,8.0389189892923,7.73470962022584,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"40450_at",9.06608919045777,9.50581155391959,4.75488750216347,3.32192809488736,10.9592775057205,3.32192809488736,8.39660478118186,3.32192809488736,3.32192809488736,3.32192809488736,8.17492568250068,4.90689059560852,3.32192809488736,7.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.82017896241519,3.32192809488736,6.78135971352466,7.68650052718322,6.56985560833095,5.7279204545632,8.37503943134693,9.14210705730255,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.56224242422107,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.85798099512757,6.97727992349992,9.32418054661874,3.32192809488736,9.10328780841202,8.43879185257826,3.32192809488736,8.91886323727459,6.49185309632967,3.32192809488736,3.32192809488736,7.59991284218713,8.01122725542325,8.7279204545632,8.84549005094438,8.49185309632967,10.1548181090521,8.94544383637791,9.21431912080077,9.82177398197057,3.32192809488736,7.20945336562895,3.32192809488736,3.32192809488736,8.57742882803575,3.32192809488736,8.90086680798075,8.32192809488736,8.40514146313634,7.82017896241519,6.74146698640115,3.4594316186373,9.30606168942834,9.49785183695112
"40454_at",10.3651194671642,8.4262647547021,8.17492568250068,3.32192809488736,7.17990909001493,6.6724253419715,5.55458885167764,8.72109918870719,13.2656150464845,7.14974711950468,10.6750749203854,7.21916852046216,6.79441586635011,12.9749522735341,13.5176693881338,12.0600203545079,3.32192809488736,8.39231742277876,6.18982455888002,11.6724253419715,5.83289001416474,13.8882675985557,9.45738087907253,8.34429590791582,7.31288295528436,8.37937836707126,6.49185309632967,7.21916852046216,6.32192809488736,8.12928301694497,3.8073549220576,6.85798099512757,8.06608919045777,6.94251450533924,7.38370429247405,3.32192809488736,3.32192809488736,3.32192809488736,9.14720492494223,8.02790599656988,7.90086680798075,3.8073549220576,3.32192809488736,7.70043971814109,8.55458885167764,5.70043971814109,9.62205181945638,4.24792751344359,6.78135971352466,3.32192809488736,7.03342300153745,5.39231742277876,6.18982455888002,7.4093909361377,3.32192809488736,3.32192809488736,9.29232163280204,8.75822321472672,3.32192809488736,7.06608919045777,3.32192809488736,3.32192809488736,9.27612440527424,6.76818432477693,8.55074678538324,7.24792751344359,8.24317398347295,7.90086680798075,5.08746284125034,9.30606168942834,9.38154295118458,8.57742882803575
"40483_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.7279204545632,7.88264304936184,9.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.54689445988764,3.32192809488736,8.28540221886225,8.54303182025524,8.18982455888002,3.32192809488736,6.49185309632967,7.92481250360578,6.16992500144231,3.32192809488736,3.32192809488736,7.99435343685886,3.32192809488736,5.6724253419715,3.32192809488736,7.64385618977472,5.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.60733031374961,7.4262647547021,8.2240016741981,3.32192809488736,3.32192809488736,8.73131903102506,7.51569983828404,3.32192809488736,9.13699111208023,3.32192809488736,3.32192809488736,8.33539035469392,7.85174904141606,3.32192809488736,3.32192809488736,7.36632221424582,3.32192809488736,7.8703647195834,7.94251450533924,3.32192809488736,8.58496250072116,3.32192809488736,3.32192809488736,7.69348695749933,3.32192809488736,8.59245703726808,3.32192809488736,3.32192809488736,9.40514146313634,10.6220518194564,8.24317398347295,5.58496250072116,3.32192809488736,7.86418614465428,3.32192809488736,3.32192809488736,3.32192809488736,7.02236781302845,7.38370429247405
"40503_at",7.66888498426625,6.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,6.4262647547021,7.4262647547021,8.13442632022093,7.18982455888002,3.32192809488736,6.59991284218713,3.32192809488736,3.32192809488736,8.75822321472672,3.32192809488736,7.78135971352466,3.32192809488736,3.32192809488736,7.34872815423108,7.34872815423108,7.49185309632967,7.78135971352466,6.22881869049588,3.32192809488736,7,7.60733031374961,6.70043971814109,5.08746284125034,3.32192809488736,5.64385618977472,3.32192809488736,7.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.88264304936184,7.29462074889163,7.88874324889826,4.4594316186373,6.64385618977472,5.83289001416474,5.75488750216347,5.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.90689059560852,8.66888498426625,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.51569983828404,8.08214904135387,3.32192809488736,3.32192809488736,4.85798099512757,7.59245703726808,3.32192809488736,3.32192809488736
"40511_at",3.32192809488736,4.08746284125034,6.61470984411521,3.32192809488736,8.84862294042934,3.32192809488736,3.32192809488736,5.97727992349992,5.4594316186373,10.1823943534045,3.32192809488736,6.14974711950468,7.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,8.01680828768655,8.1548181090521,6.4757334309664,10.0728025345442,10.6054795180617,7.14974711950468,3.32192809488736,5.35755200461808,3.32192809488736,3.32192809488736,3.32192809488736,5.93073733756289,6.83289001416474,7.51569983828404,3.32192809488736,7.2667865406949,7.73470962022584,7.74146698640115,4.4594316186373,4.64385618977472,3.32192809488736,5.7279204545632,3.32192809488736,3.32192809488736,5.4594316186373,9.09539702279256,5.97727992349992,9.79116288855502,6.35755200461808,3.32192809488736,10.0154150523867,3.32192809488736,7.74146698640115,6.62935662007961,3.58496250072116,3.32192809488736,5.88264304936184,6.49185309632967,7.58496250072116,3.32192809488736,7.65821148275179,3.32192809488736,7.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,5.52356195605701,3.32192809488736,5.52356195605701,6.16992500144231,7.25738784269265,5,7.90086680798075,3.32192809488736,6.7279204545632,6.58496250072116
"40763_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.56414948998573,9.25974326369078,10.8257538328831,9.70217268536555,13.6603302236757,8.61838550225861,10.1935253605012,10.4998458870832,9.5077946401987,10.880348808156,8.39660478118186,10.5372184005386,10.0306671362469,10.6978363579624,9.94544383637791,10.609178738142,9.35093918154643,11.2324209271761,9.4655664048094,11.7021726853655,3.32192809488736,6.97727992349992,3.32192809488736,3.32192809488736,6.12928301694497,7.17990909001493,3.32192809488736,3.32192809488736,8.87344411251538,10.57931593758,8.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.58496250072116,9.01122725542325,7.40087943628218,7.75488750216347,5.12928301694497,8.86727873970966,7.32192809488736,3.32192809488736,3.32192809488736,8.29462074889163,3.32192809488736
"40766_at",3.48542682717024,4.16992500144231,8.95419631038687,8.66177809777199,3.32192809488736,3.32192809488736,3.58496250072116,6.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,9.51372759595244,3.32192809488736,3.32192809488736,3.32192809488736,9.79603960882977,3.32192809488736,8.48784003382305,3.32192809488736,3.32192809488736,8.35755200461808,3.32192809488736,3.32192809488736,9.42206476617281,9.90388184573618,9.24555270625568,8.66888498426625,3.32192809488736,9.9469062744564,8.94544383637791,3.32192809488736,3.32192809488736,9.02513956227851,3.32192809488736,9.64385618977473,3.32192809488736,3.32192809488736,7.88874324889826,3.32192809488736,9.09539702279256,3.32192809488736,3.32192809488736,3.32192809488736,8.25266543245025,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.02790599656988,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.2667865406949,9.4655664048094,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"40772_at",3.68929916053589,5.28540221886225,3.32192809488736,3.32192809488736,7.82654848729092,3.32192809488736,4.39231742277876,5.4594316186373,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.70043971814109,3.32192809488736,5.4262647547021,7.94836723158468,3.32192809488736,4.8073549220576,4.85798099512757,3.32192809488736,6.3037807481771,7,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.2667865406949,3.32192809488736,7.93073733756289,7.73470962022584,3.32192809488736,3.32192809488736,4.70043971814109,3.32192809488736,3.32192809488736,7.02236781302845,3.32192809488736,6.2667865406949,3.32192809488736,8.11894107272351,6.28540221886225,8.58120058192496,3.32192809488736,6.78135971352466,3.32192809488736,7.16992500144231,5.12928301694497,8.83289001416474,3.32192809488736,3.32192809488736,3.32192809488736,9.48381577726426,8.85174904141606,3.32192809488736,7.88874324889826,3.32192809488736,8.02790599656988,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.22881869049588,3.32192809488736,7.49185309632967,9.2644426002266,7,3.32192809488736
"40808_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,8.74146698640115,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.63662462054365,3.32192809488736,3.32192809488736,3.32192809488736,8.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.53915881110803,8.33091687811462,7.55458885167764,9.2336196767597,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.37286506011259,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.37937836707126,3.90689059560852,3.32192809488736,3.32192809488736,8.41362792902417,3.32192809488736,7.25738784269265,8.19475685442225,3.32192809488736,3.32192809488736,3.32192809488736,8.33985000288462,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.28540221886225,3.32192809488736,9.56414948998573
"40830_at",3.32192809488736,7.8008998999203,3.32192809488736,7.28540221886225,3.32192809488736,9.65284497300198,3.32192809488736,3.32192809488736,3.32192809488736,10.4335854411505,3.58496250072116,8.7515440590891,9.83130724380205,3.32192809488736,7.91288933622996,9.27146302790437,8.74483383749955,8.99435343685886,3.32192809488736,3.32192809488736,7.74819284958946,3.32192809488736,3.32192809488736,6.35755200461808,5.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,6.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.95710204156229,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.17492568250068,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.07681559705083,3.32192809488736,3.32192809488736,3.32192809488736,7.99435343685886,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736
"40835_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.90388184573618,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.30833903013941,3.32192809488736,3.32192809488736,10.4848228942621,3.32192809488736,6.06608919045777,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.60733031374961,3.32192809488736,11.0285967770671,10.7640422173066,3.32192809488736,9.99293833616581,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"40847_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.22881869049588,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.68650052718322,3.32192809488736,3.32192809488736,3.32192809488736,7.18982455888002,3.32192809488736,3.32192809488736,7.19967234483636,3.32192809488736,3.32192809488736,3.32192809488736,8.00562454919388,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.30833903013941,10.9233274854192,3.32192809488736,10.1959872980285,3.32192809488736,10.2191685204622,3.32192809488736,3.32192809488736,6.35755200461808,3.32192809488736,7.82654848729092,6.59991284218713,9.58308276750293,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"40850_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.66888498426625,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.3630396302565,3.32192809488736,3.32192809488736,3.32192809488736,9.2667865406949,7.17990909001493,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.403012023575,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.8113746935099,10.2384047393251,9.80251636512122,11.0914353863236,3.32192809488736,3.32192809488736,9.14210705730255,11.3353903546939,5.39231742277876,11.2946207488916,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"41123_s_at",9.80025280637239,9.93810932621924,7.89481776330794,3.32192809488736,7.96578428466209,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.0279059965699,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.75488750216347,3.32192809488736,4.16992500144231,5.95419631038687,4.85798099512757,3.32192809488736,3.32192809488736,9.82972273508606,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.91288933622996,10.4807902010958,3.32192809488736,6.49185309632967,7.65821148275179,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.60733031374961,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.876516946565,3.32192809488736,5.78135971352466,3.32192809488736,11.0285967770671,3.32192809488736,11.1674181458317,3.32192809488736,7.57742882803575,3.32192809488736,3.32192809488736,4.32192809488736,3.32192809488736,9.14720492494223,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"41169_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.74146698640115,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.4757334309664,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.66888498426625,3.32192809488736,3.32192809488736,8.27146302790437,3.32192809488736,3.32192809488736,7.37503943134692,8.63662462054365,5.83289001416474,3.32192809488736,3.32192809488736,6.65821148275179,8.5352753766208,3.32192809488736,3.32192809488736,10.800090987625,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.54303182025524,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.12412131182919,10.4848228942621,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.74146698640115,3.32192809488736,3.32192809488736,3.32192809488736,8.83920378809694,3.32192809488736,3.32192809488736,3.32192809488736
"41172_at",5.32553033156756,9.19967234483636,3.32192809488736,8.67948009950545,3.32192809488736,3.32192809488736,5.83289001416474,3.32192809488736,5.58496250072116,3.32192809488736,3.32192809488736,7.01122725542325,3.32192809488736,8.17990909001493,3.32192809488736,8.16490692667569,6.58496250072116,3.32192809488736,7.75488750216347,3.32192809488736,7.64385618977472,6.2667865406949,3.32192809488736,8.18982455888002,7.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,6.02236781302845,3.32192809488736,3.32192809488736,7.56224242422107,9.51963625284321,6.24792751344359,3.32192809488736,3.32192809488736,7.17990909001493,7.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.27146302790437,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
