"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR"
"1323_at",9.2223119115543,9.09803208296053,5.97727992349992,8.35755200461808,7.8703647195834,8.06608919045777,8.69696752623429,9.02513956227851,3.32192809488736,6.49185309632967,9.68474862042163,9.46147944728616,9.27844945822048,3.32192809488736,8.89481776330794,8.95419631038687,3.32192809488736,9.26209484537018,6.12928301694497,9.21674585819531,8.89481776330794,3.32192809488736,9.21431912080077,8.98868468677217,9.3037807481771,9.36194377373524,9.34651373316563,9.29232163280204,3.32192809488736,9.13699111208023,9.22641219278879,9.15734693536284,9.01680828768655,9.43254190038826,9.02236781302845,9.42836017270429,9.8376279331714,9.41151098801207,8.81698362325538,8.51175265376738,9.12928301694497,3.32192809488736,9.28540221886225,9.08480838780436,9.00842862207058,9.03342300153745,9.08480838780436,8.98013957763916,9.12928301694497,9.07681559705083,9.55266909751427,9.00562454919388,8.74483383749955,9.32192809488736,9.59245703726808,8.23840473932508,9.05256805080415,8.87958324961278,9.44708322620965,8.90989308377004,9.14465824283188,8.58496250072116,8.74146698640115,7.53915881110803,8.91587937883577,9.18487534290828,8.95710204156229,6.83289001416474,8.72109918870719,8.94251450533924,8.93369065495223,8.93663793900257,8.46352437327118,8.92777796208234,9.08214904135387,8.95710204156229,9.12928301694497,9.01680828768655,9.01680828768655,8.81378119121704,9.04712391211403,8.85486838326024,9.38370429247405,9.43462822763673,8.80413102118332,8.93663793900257,8.87958324961278,8.98013957763916,8.93369065495223,8.58120058192496,9.06339508128851,6.2667865406949,9.15987133677839,9.01680828768655,8.89178370321831,8.82972273508606,8.70735913208088,9.08480838780436,9.08746284125034,9.06608919045777,9.06339508128851,8.7279204545632
"1315_at",8.35402893805439,8.61102479730735,5.4262647547021,7.49185309632967,6.82017896241519,6.94251450533924,3.32192809488736,8.14974711950468,3.32192809488736,5.64385618977472,7.43462822763672,6.70043971814109,8.86108690599539,3.32192809488736,7.44294349584873,5.16992500144231,3.32192809488736,6.39231742277876,3.32192809488736,9.01402047031493,8.97727992349992,4.32192809488736,8.53138146051631,8.5077946401987,7.91288933622996,8.2240016741981,7.98299357469431,8.30833903013941,3.32192809488736,8.55842071326866,8.62935662007961,8.95419631038687,8.6724253419715,8.73131903102506,8.82654848729091,8.90086680798075,7.35755200461808,7.8703647195834,8.16490692667569,8.8008998999203,8.96578428466209,4.08746284125034,8.79116288855502,8.83920378809694,8.78463484555752,8.82654848729091,8.88874324889826,8.87344411251538,8.83920378809694,8.76487159073609,8.89784545600551,8.81057163474115,7.01122725542325,7.5077946401987,8.94544383637791,7.45121111183233,8.2807707701306,8.97441458980553,8.15987133677839,8.21916852046216,8.57364718749332,6.44294349584873,8.58120058192496,5.12928301694497,8.09275714091985,8.14974711950468,8.41362792902417,5.32192809488736,8.60362634498619,8.21431912080077,8.66177809777199,8.69348695749933,8.04984854945056,8.65463602852797,8.7176764230664,8.876516946565,8.80413102118332,8.98013957763916,8.54689445988764,8.11894107272351,6.85798099512757,8.55842071326866,8.44294349584873,8.71080643369935,8.77478705960117,8.82654848729091,8.78790255939143,8.95128471496697,9.11894107272351,8.56605403817109,8.84549005094438,7.62935662007961,8.39660478118186,9.03342300153745,9.11374216604919,8.76818432477693,8.73470962022584,9.35093918154643,8.97154355395077,9.59058704991503,8.57742882803575,9.05799172275918
"1288_s_at",10.9413411054853,10.1836353814732,7.15987133677839,10.5507467853832,7.08746284125034,10.8826430493618,5.4262647547021,10.9314762338868,5.6724253419715,5.55458885167764,10.1674181458317,10.2772874001304,10.9794251953315,4.85798099512757,9.04165915163721,5.55458885167764,6.49185309632967,8.43462822763673,5.35755200461808,11.0593444608244,10.7389366816761,5.7279204545632,11.1780423288648,11.2544381482673,10.2934716488381,10.5274770060604,10.7414669864011,10.8587580999354,5.64385618977472,10.661778097772,11.3750394313469,10.8486229404293,10.9534689622288,11.4220647661728,11.1916761463524,11.2743781532464,4.64385618977472,11.3054917921107,10.3320365483617,11.1503819688178,10.6510516911789,6.3037807481771,10.8933015308606,11.120237877342,10.3409627642517,10.4635243732712,10.654636028528,9.90989308377004,10.4314976042581,10.4726908392428,11.5171772526895,10.733015321686,11.3608470841797,10.7039035734447,10.929998062609,11.0606959316876,11.1267044728432,10.3140167039014,4.52356195605701,8.59618975614441,10.9964734887332,9.19475685442225,11.3761253892762,7.58496250072116,10.5689061545021,11.3140167039014,11.4125698468052,6.18982455888002,11.3037807481771,11.1254134704833,11.4210128557792,11.1305705628054,11.2300204357056,11.0681064758588,10.7116669735643,11.0223678130285,10.8986013874039,10.4304525516655,11.1273495410591,11.0464419480073,4.52356195605701,10.2455527062557,11.1484765821783,11.2550285698187,10.940313597146,11.3641346550081,11.2021238238305,10.729620743553,10.9527412471865,11.2342186782385,10.8572034715082,6.56985560833095,11.3089078040639,10.8328900141647,11.0973737689902,10.7064960180612,10.8376279331714,10.2033480029798,10.5245417150358,10.9505558970475,10.1085244567782,10.4918530963297
"1244_at",6.82654848729092,3.32192809488736,8.4594316186373,7.77478705960117,7.65821148275179,7.71424551766612,8.60362634498619,7.29462074889163,8.72451385311995,9.06069593168755,6.4757334309664,7.17990909001493,5.58496250072116,8.86418614465428,7.63662462054365,8.22881869049588,8.59245703726808,7.77478705960117,8.36632221424582,5.4262647547021,5.97727992349992,8.62205181945638,6.5077946401987,6.89481776330794,4.70043971814109,5.58496250072116,5.85798099512757,5.93073733756289,7.75488750216347,5.08746284125034,5.78135971352466,5.32192809488736,5.32192809488736,5.64385618977472,5.70043971814109,6.14974711950468,7.15987133677839,5.75488750216347,7.4594316186373,6.24792751344359,6.06608919045777,8.40514146313634,5.4594316186373,5.28540221886225,4.08746284125034,3.32192809488736,4.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,6.14974711950468,5,7.55458885167764,7.52356195605701,5.52356195605701,6.6724253419715,7.20945336562895,3.70043971814109,6.91886323727459,7.56985560833095,5.78135971352466,6.79441586635011,6.02236781302845,8.22881869049588,7.33091687811462,7.33985000288462,7.14974711950468,9.02790599656988,6.76818432477693,6.94251450533924,6.37503943134692,6.24792751344359,6.8073549220576,5.88264304936184,5.16992500144231,5.95419631038687,5.55458885167764,3.70043971814109,5.20945336562895,6.91886323727459,8.02236781302845,3.70043971814109,6.12928301694497,6.20945336562895,3.8073549220576,5.61470984411521,5.88264304936184,4,4.58496250072116,5.49185309632967,5.04439411935845,8.04984854945056,4.64385618977472,3.32192809488736,4.85798099512757,3.32192809488736,3.4594316186373,3.70043971814109,4.64385618977472,4.16992500144231,3.4594316186373,4.32192809488736
"1197_at",7.78724960846791,8.46352437327118,3.32192809488736,6.7279204545632,3.32192809488736,7.62205181945638,3.32192809488736,7.83920378809694,3.32192809488736,3.32192809488736,7.19967234483636,8.34429590791582,9.83130724380205,3.32192809488736,7.21916852046216,3.32192809488736,3.32192809488736,5.93073733756289,3.32192809488736,8.32192809488736,4.8073549220576,3.32192809488736,9.53915881110803,10.1163439612375,8.58871463558226,9.05256805080415,7.5077946401987,7.61470984411521,3.32192809488736,9.55074678538324,10.2726297849764,8.21916852046216,7.56985560833095,10.6697708885255,9.91288933622996,9.62205181945638,7.53138146051631,8.74483383749955,8.66888498426625,10.1163439612375,9.34872815423108,3.32192809488736,8.98299357469431,9.63843591399047,9.20701432017753,9.27379559921426,8.95419631038687,8.19967234483636,9.48179943166575,9.66711154207503,8.27146302790437,6.35755200461808,4.08746284125034,8.42206476617281,7.44294349584873,6.02236781302845,9.67771964164101,7.14974711950468,3.32192809488736,4.70043971814109,8.18982455888002,4.24792751344359,9.05799172275918,3.32192809488736,4.8073549220576,6.16992500144231,6.74146698640115,3.32192809488736,8.61102479730735,7.10852445677817,6.85798099512757,9.87190523765919,4.39231742277876,8.11894107272351,8.56985560833095,8.5077946401987,8.1548181090521,7.64385618977472,8.58871463558226,9.12412131182919,3.32192809488736,8.87344411251538,7.19967234483636,10.4470832262097,7.93663793900257,9.07414146275251,7.4594316186373,8.60733031374961,8.14465824283188,9.44914864537544,6.08746284125034,4.16992500144231,8.4178525148859,7.8703647195834,8.77807712953536,9.03066713624694,8.60362634498619,6.95419631038687,8.54689445988764,5.6724253419715,8.51963625284321,7.83920378809694
"1173_g_at",9.22303633790187,8.7176764230664,5.95419631038687,8.41362792902417,7.20945336562895,7.56985560833095,6.68650052718322,7.85798099512757,5.58496250072116,6.14974711950468,9.40087943628218,7.8703647195834,8.60733031374961,4.08746284125034,7.8073549220576,6.53915881110803,5.61470984411521,8.08214904135387,5.90689059560852,8.89481776330794,9.39446269461032,5.39231742277876,8.51569983828404,8.16992500144231,8.81378119121704,9.04984854945056,8.97441458980553,8.45121111183233,6.64385618977472,9.11894107272351,8.66533591718518,9.06608919045777,8.89784545600551,7.4594316186373,8.85798099512757,8.61838550225861,7.22881869049588,9.34207466799914,7.51569983828404,8.2667865406949,8.58496250072116,6.94251450533924,8.91288933622996,8.88264304936184,8.89178370321831,8.0389189892923,8.97154355395077,9.13955135239879,8.59245703726808,8.77478705960117,8.95419631038687,9.60547951806167,8,9.25974326369078,8.88569637333939,9.15228484230658,9.23601419190008,9.02790599656988,6.79441586635011,7.54689445988764,9.89330153086056,7.98868468677217,8.82336724004623,7.8008998999203,9.40514146313634,8.42206476617281,8.59991284218713,6.70043971814109,9.29920801838728,9.45532722030456,8.43462822763673,9.50382573799575,9.72280753116955,9.21674585819531,9.43879185257826,9.34872815423108,9.22881869049588,9.2644426002266,9.33985000288462,8.69348695749933,6.7279204545632,8.96866679319521,9.44914864537544,8.4178525148859,9.01680828768655,9.31288295528435,9.67948009950545,9.11894107272351,8.33539035469392,8.59618975614441,9.51766938813381,4.70043971814109,8.53915881110803,9.37286506011259,9.63117705570398,9.35974956032233,9.14720492494223,9.13699111208023,9.56985560833095,9.90538700501813,9.25738784269265,9.2336196767597
"1180_g_at",7.98754825895374,8.01680828768655,6.10852445677817,8.34429590791582,7.98299357469431,8.02790599656988,7.93663793900257,8.10328780841202,3.32192809488736,5.12928301694497,8.55074678538324,7.83289001416474,7.3037807481771,3.32192809488736,7.78135971352466,5.85798099512757,3.32192809488736,7.62205181945638,5.20945336562895,8.74146698640115,8.13442632022093,3.32192809488736,7.62205181945638,7.65821148275179,8.34429590791582,8.17990909001493,7.90689059560852,7.99435343685886,3.32192809488736,7.83289001416474,7.59245703726808,8.23840473932508,7.98299357469431,7.51569983828404,7.85174904141606,8.1548181090521,8.02236781302845,7.90689059560852,8.07146236255662,7.44294349584873,7.66533591718518,3.32192809488736,8.01680828768655,7.53138146051631,7.96578428466209,8.02790599656988,8.13955135239879,8.09803208296053,8.18487534290828,8,9.19229281447077,8.87344411251538,8.54303182025524,8.467605550083,8.3264294871223,9.20701432017753,8.01122725542325,8.80413102118332,6.06608919045777,8.33091687811462,7.94251450533924,7.8703647195834,8.07681559705083,8.23840473932508,8.10852445677817,8.96289600533726,8.07146236255662,5.70043971814109,7.74146698640115,7.6724253419715,7.96578428466209,7.73470962022584,9.08214904135387,8.26209484537018,7.876516946565,8.10852445677817,8.29001884693262,8.37937836707126,7.94836723158468,7.89481776330794,7.97727992349992,8.36632221424582,8.18982455888002,7.58496250072116,8.36194377373524,8.35314682549808,8.33091687811462,8.57364718749332,8.0389189892923,8.17492568250068,8.90388184573618,4,8.75822321472672,8.94251450533924,7.66533591718518,8.29920801838728,8.51963625284321,8.54303182025524,8.33985000288462,7.59245703726808,8.07146236255662,8.35755200461808
"1161_at",6.4966540825935,8.14465824283188,3.32192809488736,3.90689059560852,3.32192809488736,3.32192809488736,3.4594316186373,5.28540221886225,4.16992500144231,3.32192809488736,3.90689059560852,3.8073549220576,8.06069593168755,4.8073549220576,4.16992500144231,3.8073549220576,3.32192809488736,5.32192809488736,4.39231742277876,6.22881869049588,7.98868468677217,5.12928301694497,7.78790255939143,7.13955135239879,7.22881869049588,6.65821148275179,6.89481776330794,6.33985000288462,4.75488750216347,8.23840473932508,7.78135971352466,8.2667865406949,8.10852445677817,7.98299357469431,8.03342300153745,8.02790599656988,3.32192809488736,7.13955135239879,5.58496250072116,7.07681559705083,7.52356195605701,3.32192809488736,7.70735913208088,7.94251450533924,8.36194377373524,8.54689445988764,8.34429590791582,7.82654848729092,8.34429590791582,8.20945336562895,8.2667865406949,8.56985560833095,4.90689059560852,6.16992500144231,7.07681559705083,4.85798099512757,7.32192809488736,7.49185309632967,3.32192809488736,4.8073549220576,7.56224242422107,3.32192809488736,8.01680828768655,3.32192809488736,5.85798099512757,6.28540221886225,6.95419631038687,4.52356195605701,7.70043971814109,6.88264304936184,7.10852445677817,7.83920378809694,5,7.59245703726808,8.4757334309664,8.00562454919388,8.24792751344359,8.29001884693262,7.91288933622996,7.19967234483636,3.4594316186373,8.4178525148859,8.31741261376487,6.94251450533924,8.56985560833095,8.36194377373524,7.93663793900257,8.49585502688717,8.64385618977473,7.8008998999203,7.34872815423108,6.35755200461808,7.68650052718322,7.97154355395077,7.72109918870718,8.57364718749332,8.51569983828404,8.75488750216347,7.53915881110803,9.01122725542325,7.97154355395077,8.56985560833095
"1008_f_at",11.1162789735107,3.58496250072116,12.5352753766208,12.1506992887445,11.930367747439,11.7215264640075,13.1705510353167,11.3955341354623,13.0308395321414,12.5468944598876,10.6995724532873,11.4873376152072,9.48381577726426,12.929258408637,11.6904345563951,12.402479172215,12.9929383361658,12.3017819620511,12.9249980234467,8.96289600533726,9.18982455888002,12.983171762188,10.6891244049133,10.4019461239765,6.97727992349992,8.07146236255662,10.1472049249422,11.1680452682241,13.9433389810494,7.467605550083,9.56033283421244,7.19967234483636,8.88569637333939,9.77643303244473,8.84235034341381,10.0112272554233,11.281350514981,10.8041310211833,11.8372337003391,9.8073549220576,9.95564990752837,13.2425786894513,8.43879185257826,7.85798099512757,3.8073549220576,5.12928301694497,6.04439411935845,4.95419631038687,4.95419631038687,5.39231742277876,9.55842071326866,7.76818432477693,11.5741204350097,11.4083297407674,9.71424551766612,10.8399910705399,10.894059846274,7.31288295528436,11.5220910688871,11.6202198255075,9.55266909751427,12.1019756709492,9.8073549220576,12.5849625007212,11.6179265567988,11.5579422867874,11.3241805466187,13.0098286173681,10.1984450414524,11.4609677625704,10.0647427647503,10.3365065598103,11.3157156580222,9.61470984411521,7.6724253419715,9.55266909751427,8.77807712953536,5.24792751344359,8.36632221424582,10.8564255286255,12.3701424794954,4.24792751344359,8.86418614465428,11.1150436501617,5.75488750216347,8.28540221886225,9.92629599478111,6.12928301694497,6.12928301694497,9.44501484586842,8.90086680798075,12.8334831056596,9.73978060977326,7.48381577726426,7.64385618977472,5.7279204545632,5.24792751344359,6,7.36632221424582,5.7279204545632,5.08746284125034,5
"1009_at",7.76487159073609,8.06608919045777,6.70043971814109,7.73470962022584,6.84549005094437,7.68650052718322,3.32192809488736,7.75488750216347,3.32192809488736,3.32192809488736,7.91886323727459,7.6724253419715,7.59245703726808,3.32192809488736,6.02236781302845,3.32192809488736,3.32192809488736,6.49185309632967,5.75488750216347,8.62935662007961,7.65821148275179,4.52356195605701,7.59991284218713,7.09803208296053,8.01680828768655,7.82654848729092,7.78790255939143,7.49185309632967,3.32192809488736,7.54689445988764,6.79441586635011,7.67948009950545,8.12928301694497,7.18982455888002,7.88264304936184,7.4178525148859,6.6724253419715,8.12928301694497,4.85798099512757,6.94251450533924,7.78790255939143,3.32192809488736,7.78790255939143,7.20945336562895,7.4093909361377,8.13442632022093,7.85798099512757,7.69348695749933,7.82017896241519,7.55458885167764,7.85798099512757,8.36194377373524,8.77807712953536,7.86418614465428,8.4757334309664,9.04984854945056,7.83289001416474,8.59991284218713,6.3037807481771,7.876516946565,7.96578428466209,7.66533591718518,8.17492568250068,6.70043971814109,8.28540221886225,8.2336196767597,8,3.32192809488736,7.58496250072116,7.56985560833095,8.2336196767597,7.89481776330794,8.97441458980553,7.23840473932508,8.17492568250068,8.18487534290828,8.4093909361377,7.81378119121704,8.2045711442492,7.4262647547021,5.49185309632967,7.92481250360578,7.76155123244448,7.05528243550119,8.06069593168755,7.78790255939143,7.82654848729092,7.91886323727459,7.77478705960117,7.59245703726808,8.42206476617281,3.70043971814109,8.56605403817109,8.8008998999203,7.33985000288462,7.65821148275179,7.98868468677217,8.85174904141606,7.96578428466209,8.02236781302845,8.1548181090521,7.90689059560852
"956_at",6.42122329922514,7.37503943134692,4.90689059560852,6.52356195605701,3.32192809488736,5.78135971352466,6.20945336562895,6.61470984411521,3.32192809488736,4.75488750216347,8.4093909361377,7.78135971352466,6.84549005094437,4.64385618977472,7.03342300153745,7.70735913208088,4.24792751344359,7.4757334309664,4.08746284125034,7.36632221424582,7.09803208296053,3.32192809488736,7.34872815423108,6.76818432477693,7.55458885167764,7.15987133677839,7,6.3037807481771,5.58496250072116,7.97727992349992,6.08746284125034,7.20945336562895,7.34872815423108,6.58496250072116,6.08746284125034,6.53915881110803,7.45121111183233,7.39231742277876,5.95419631038687,6.7279204545632,6.5077946401987,3.32192809488736,7.17990909001493,6.5077946401987,8.00562454919388,8.2667865406949,7.93663793900257,8.29001884693262,7.09803208296053,7.4594316186373,7.19967234483636,7.54689445988764,3.58496250072116,7.27612440527424,6.90689059560852,4.85798099512757,7.76155123244448,7.25738784269265,8.33091687811462,7.93073733756289,7.02236781302845,7.62935662007961,6.97727992349992,6.35755200461808,7.68650052718322,6.4262647547021,8.08214904135387,4.75488750216347,6.62935662007961,6.22881869049588,6.44294349584873,7.60733031374961,5.64385618977472,7.07681559705083,7.53915881110803,8.19475685442225,7.8703647195834,7.43462822763672,7.48381577726426,6.4594316186373,7.45121111183233,7.93663793900257,6.6724253419715,5.7279204545632,7.79441586635011,6.88264304936184,7.16992500144231,7.876516946565,7.52356195605701,7.16992500144231,7.18982455888002,7.49984588708321,8.12928301694497,8.55458885167764,6.74146698640115,8.16490692667569,8.11894107272351,8.28540221886225,8.5352753766208,8.876516946565,8.11894107272351,8
"916_at",7.02569327368077,4.39231742277876,8.54303182025524,7.32192809488736,7.6724253419715,7.60733031374961,8.77807712953536,7.18982455888002,9.61102479730735,8.78135971352466,7.28540221886225,7.83920378809694,6.5077946401987,8.4262647547021,7.58496250072116,8.07681559705083,8.60362634498619,8.47167521439204,8.08746284125034,5.12928301694497,6.20945336562895,8.82972273508606,7.04439411935845,7.4262647547021,5.28540221886225,5.85798099512757,6.04439411935845,6.95419631038687,8.3264294871223,4.8073549220576,5.6724253419715,4.95419631038687,5.16992500144231,5.6724253419715,5.64385618977472,6.08746284125034,7.8073549220576,5.24792751344359,7.58496250072116,6.32192809488736,5.83289001416474,8.94836723158468,5.97727992349992,5.4262647547021,4.16992500144231,3.4594316186373,4.24792751344359,4.4594316186373,3.32192809488736,3.32192809488736,5.93073733756289,5.85798099512757,7.67948009950545,7.64385618977472,5.64385618977472,6.4093909361377,6.7279204545632,4,7.57742882803575,6.83289001416474,5.55458885167764,8.36632221424582,5.85798099512757,7.98868468677217,7.90689059560852,7.32192809488736,6.8703647195834,9.03066713624694,6.64385618977472,7.90086680798075,6.28540221886225,6.2667865406949,7.64385618977472,6.04439411935845,5.4262647547021,5.55458885167764,5.58496250072116,5.08746284125034,4.58496250072116,6.2667865406949,8.33539035469392,4.08746284125034,6.22881869049588,7.07681559705083,3.58496250072116,6.20945336562895,5.58496250072116,3.70043971814109,4,3.32192809488736,3.90689059560852,8.8073549220576,4.8073549220576,3.8073549220576,5.28540221886225,4.16992500144231,3.32192809488736,4.32192809488736,3.58496250072116,3.90689059560852,4.4594316186373,5.08746284125034
"895_at",7.00337736020232,8.48784003382305,6.64385618977472,6.76818432477693,6.62935662007961,7.55458885167764,3.32192809488736,7.57742882803575,5.20945336562895,5.90689059560852,6.90689059560852,6.8703647195834,8.28540221886225,6.95419631038687,7.27612440527424,4.58496250072116,6.2667865406949,6.85798099512757,5.83289001416474,8.34872815423108,8.29001884693262,4,7.64385618977472,7.60733031374961,7.4262647547021,7.78790255939143,7.23840473932508,7.99435343685886,6.95419631038687,7.96578428466209,7.54689445988764,8.4178525148859,8.1548181090521,7.49185309632967,8.44708322620965,7.97727992349992,7,7.56985560833095,7.29462074889163,7.7279204545632,8.60362634498619,5.55458885167764,8.6582114827518,7.876516946565,8.76818432477693,8.92777796208234,8.98013957763916,8.61838550225861,8.17990909001493,8.27612440527424,8.53138146051631,9.16239132875691,7.25738784269265,7.71424551766612,8.63299519714296,8.28540221886225,8.13955135239879,8.86727873970966,7.81378119121704,8.03342300153745,7.85798099512757,7.36632221424582,8.48784003382305,6.44294349584873,7.37503943134692,8.00562454919388,8.2045711442492,7.49185309632967,8.21916852046216,7.32192809488736,8.76818432477693,7.8703647195834,8.04984854945056,8.17492568250068,8.82654848729091,8.03342300153745,9.02790599656988,9.00281501560705,8.25738784269265,7.51569983828404,6.91886323727459,8.53138146051631,8.66533591718518,7.876516946565,8.17492568250068,8.20945336562895,8.27146302790437,8.79116288855502,7.31288295528436,8.00562454919388,9.1548181090521,4.58496250072116,8.62205181945638,9.66177809777199,7.98299357469431,8.59991284218713,8.7515440590891,8.89481776330794,9.16992500144231,9.68123841177781,8.97727992349992,9.18239435340453
"875_g_at",7.02347715183043,6.58496250072116,6.04439411935845,7.63662462054365,7.06608919045777,7.07681559705083,7.40087943628218,6.14974711950468,6.4594316186373,6.79441586635011,8.71424551766612,7.62935662007961,7.24792751344359,5.85798099512757,7.96578428466209,6.98868468677217,6.4594316186373,6.08746284125034,6.22881869049588,5.6724253419715,6.4093909361377,6.16992500144231,5.97727992349992,6.28540221886225,7.58496250072116,6.24792751344359,6.56985560833095,5.24792751344359,5.55458885167764,8.98868468677217,9.65463602852797,7.10852445677817,4.85798099512757,5.90689059560852,5.49185309632967,7.34872815423108,8.67595703294175,6.39231742277876,7.91288933622996,6.55458885167764,5.97727992349992,3.32192809488736,5.08746284125034,7.40087943628218,7.11894107272351,4.58496250072116,6,8.82336724004623,6.4594316186373,7.77478705960117,7.48381577726426,5.49185309632967,6.7279204545632,8.93663793900257,6.59991284218713,8.84862294042934,7.02236781302845,5.8073549220576,6,6.28540221886225,8.87958324961278,7.06608919045777,7.3037807481771,7.34872815423108,7.35755200461808,5.95419631038687,6.94251450533924,6.62935662007961,7.76818432477693,8.06069593168755,5.61470984411521,6.89481776330794,6.75488750216347,7.70043971814109,6.32192809488736,7.40087943628218,7.13955135239879,6.71424551766612,8.7176764230664,8.03342300153745,7.17990909001493,8.36632221424582,7,8.36632221424582,7.95419631038687,8.02790599656988,6.94251450533924,7.56985560833095,5.95419631038687,5.12928301694497,6.2667865406949,5.95419631038687,7.2667865406949,6.8073549220576,7.91288933622996,8.89784545600551,7.05528243550119,6.18982455888002,6.52356195605701,3.58496250072116,7.44294349584873,6.84549005094437
"767_at",9.55593116124297,9.4594316186373,7.31288295528436,8.06608919045777,6.94251450533924,8.76818432477693,7.96000193206808,9.22641219278879,3.32192809488736,7.14974711950468,8.78790255939143,10.6582114827518,10.4157417682901,4.85798099512757,10.4998458870832,7.08746284125034,4.16992500144231,9.71596199025514,8.01680828768655,8.56224242422107,8.08214904135387,5.7279204545632,10.3387363825739,11.0478055540076,10.0098286173681,10.103287808412,9.30606168942834,8.37068740680722,6.20945336562895,9.82813648419411,10.8556471660273,8.79116288855502,8.33985000288462,10.7355560239115,10.298062567719,10.2573878426927,11.1966021265232,9.78299820892041,10.5176693881338,11.0457596613827,10.3398500028846,3.32192809488736,9.77478705960117,10.1736771363034,9.69696752623429,9.68650052718322,9.25974326369078,9.18239435340453,9.72451385311995,9.89935692292311,8.36632221424582,8.10852445677817,6.08746284125034,9.7632123668144,8.10328780841202,6.08746284125034,9.9469062744564,8.12412131182919,7.4178525148859,8.91587937883577,9.67065624911844,7.21916852046216,9.94982671075911,5.7279204545632,6.88264304936184,6.75488750216347,8.60362634498619,8.22881869049588,9.54689445988764,8.77807712953536,7.69348695749933,10.5651020783603,6.12928301694497,9.15228484230658,9.50382573799575,9.51569983828404,8.74819284958946,8.49585502688717,9.8376279331714,9.90839262077375,9.1006623390052,9.15228484230658,7.84549005094437,11.360298426618,8.84235034341381,9.72451385311995,8.95128471496697,9.06608919045777,9.6582114827518,10.3454052467178,7.43462822763672,5.35755200461808,8.27146302790437,7.69348695749933,9.68123841177781,9.48784003382305,9.34207466799914,7.82017896241519,9.75321674917896,6.8073549220576,9.56985560833095,8.31288295528435
"691_g_at",7.01457846492289,8.21916852046216,3.32192809488736,5.49185309632967,5.24792751344359,4.64385618977472,3.32192809488736,5.52356195605701,3.32192809488736,3.32192809488736,4.08746284125034,3.90689059560852,7.64385618977472,3.70043971814109,3.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.43462822763673,7.7279204545632,3.32192809488736,7.24792751344359,6.06608919045777,6.20945336562895,6.65821148275179,6.12928301694497,7.09803208296053,3.32192809488736,7.24792751344359,6.4093909361377,8.55458885167764,8.42206476617281,6.33985000288462,7.61470984411521,7.10852445677817,3.32192809488736,6.83289001416474,5.7279204545632,6.16992500144231,8.01680828768655,3.32192809488736,7.99435343685886,7.82654848729092,8.65463602852797,9.15987133677839,9.04712391211403,7.96578428466209,8.12928301694497,8.2667865406949,8.67595703294175,8.97727992349992,5.88264304936184,6.65821148275179,8.59245703726808,6.39231742277876,7.78790255939143,9.04439411935845,3.32192809488736,5.78135971352466,7.84549005094437,3.32192809488736,8.21916852046216,3.32192809488736,6.56985560833095,6.90689059560852,8.70390357344466,3.32192809488736,7.8703647195834,7.12928301694497,8.61102479730735,8.5077946401987,6.75488750216347,8.76818432477693,9.13699111208023,9.3037807481771,9.37503943134693,7.8703647195834,8.17492568250068,6.52356195605701,3.32192809488736,8.64745842645492,7.55458885167764,6.20945336562895,8.98299357469431,8.2667865406949,8.87958324961278,9.03066713624694,7.4178525148859,8.09275714091985,8.87958324961278,3.32192809488736,8.86418614465428,9.36194377373524,8.07681559705083,8.82654848729091,9.02236781302845,9.2807707701306,8.467605550083,8.66177809777199,8.78135971352466,9.283088353024
