"","MD","MD","MD","MD","MD","MD","MD","MD","MD","MD","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Ncer","Ncer","Ncer","Ncer","PNET","PNET","PNET","PNET","PNET","PNET","PNET","PNET"
"U68019_at",5.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.80896417491926,3.32192809488736,3.32192809488736,5.04439411935845,3.32192809488736,8.49585502688717,3.32192809488736,8.96866679319521,9.28771237954945,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.61470984411521,3.32192809488736,3.32192809488736,9.08214904135387,7.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736
"U68133_at",3.32192809488736,4.8073549220576,5.4594316186373,3.32192809488736,3.32192809488736,4.16992500144231,6.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,5.39231742277876,3.32192809488736,5.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.55458885167764,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.06608919045777,3.32192809488736,8.21916852046216,4.39231742277876,3.32192809488736,3.32192809488736,8.58871463558226,6.06608919045777
"U68488_at",7.05528243550119,3.32192809488736,3.32192809488736,6.62935662007961,6.61470984411521,3.32192809488736,6.76818432477693,4.95419631038687,6.20945336562895,3.32192809488736,3.32192809488736,8.57742882803575,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.16992500144231,3.32192809488736,9.43045255166553,3.32192809488736,7.78135971352466,3.32192809488736,6.98868468677217,3.32192809488736,5.49185309632967,3.32192809488736,4.90689059560852,6.70043971814109,7.17990909001493,3.32192809488736,8.09275714091985,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.43462822763672,3.32192809488736,7.51569983828404,3.32192809488736,9.20212382383046,3.32192809488736
"U69961_at",3.32192809488736,3.32192809488736,6.85798099512757,4.58496250072116,9.01680828768655,3.32192809488736,3.32192809488736,3.32192809488736,8.08746284125034,7.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.10852445677817,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.55458885167764,6.32192809488736,3.32192809488736,7.44294349584873,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.78463484555752,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"U70136_at",4.16992500144231,5.32192809488736,6.10852445677817,4.58496250072116,5.16992500144231,4.70043971814109,3.32192809488736,3.32192809488736,6.10852445677817,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.22881869049588,3.32192809488736,3.32192809488736,5.93073733756289,3.32192809488736,3.32192809488736,3.32192809488736,5.78135971352466,3.32192809488736,6.4594316186373,4,3.32192809488736,3.32192809488736,3.32192809488736,8.06069593168755,7.16992500144231,7.19967234483636,3.32192809488736,3.32192809488736,7,6.4262647547021,5.61470984411521,3.32192809488736,4.58496250072116,8.40087943628218,5.93073733756289
"U70732_rna1_at",8.11374216604919,3.32192809488736,7.24792751344359,3.32192809488736,3.32192809488736,8.62935662007961,3.32192809488736,8.43879185257826,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.90086680798075,3.32192809488736,3.32192809488736,5.8073549220576,9.8811139606751,3.32192809488736,3.32192809488736,7.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,7.25738784269265,3.32192809488736,7.73470962022584,5.24792751344359,6.68650052718322,3.32192809488736,8.62205181945638,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.211888294546,7.73470962022584,7.03342300153745,3.32192809488736,3.32192809488736
"U70981_at",3.32192809488736,3.4594316186373,4.32192809488736,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,3.32192809488736,4.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.4220647661728,3.32192809488736,8.59618975614441,7.93073733756289,8.04984854945056,6.97727992349992,10.2324209271761,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.63117705570398,3.70043971814109,7.29462074889163,3.32192809488736,3.32192809488736,3.32192809488736,5,3.32192809488736,8.04439411935845,4.32192809488736,7.65105169117893,10.6275338844728,3.32192809488736,5.55458885167764,3.32192809488736,6.65821148275179
"U71207_at",8.96866679319521,3.32192809488736,6.35755200461808,7.10852445677817,3.32192809488736,7.33091687811462,8.66888498426625,10.3520434257954,7.16992500144231,8.83605035505807,7.37503943134692,6.90689059560852,5.24792751344359,3.32192809488736,3.32192809488736,5.32192809488736,7.60733031374961,3.32192809488736,3.32192809488736,7.4757334309664,5.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.58871463558226,5.24792751344359,7.18982455888002,8.12928301694497,7.78135971352466,9.42206476617281,3.32192809488736,7.40087943628218,3.32192809488736,8.80413102118332,4.70043971814109,4.8073549220576,4.75488750216347,3.32192809488736,7.4594316186373,7,3.32192809488736
"U71364_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.283088353024,3.32192809488736,6.3037807481771,7.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.5077946401987,8.09803208296053,3.32192809488736,7.23840473932508,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.2390017577656,6.44294349584873,3.32192809488736,7.72109918870718,6.20945336562895,3.32192809488736,3.32192809488736,9.07681559705083,8.25266543245025,3.32192809488736,10.9628960053373,3.32192809488736,3.32192809488736,3.32192809488736,6.56985560833095,3.32192809488736,8.27612440527424,3.32192809488736,3.32192809488736
"U72507_at",3.58496250072116,3.32192809488736,7.19967234483636,5.6724253419715,7.11894107272351,5.35755200461808,3.32192809488736,7.88874324889826,3.32192809488736,6.02236781302845,9.24792751344359,7.49185309632967,8.93663793900257,9.2336196767597,6,9.86418614465428,3.32192809488736,7.01122725542325,8.10852445677817,7.96000193206808,8.09803208296053,7.91288933622996,3.32192809488736,4.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,7.21916852046216,6.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,10.211888294546,11.0947375050481,3.32192809488736,3.32192809488736,3.32192809488736,7.53138146051631,7,3.32192809488736,3.32192809488736,3.32192809488736
"U72514_at",3.32192809488736,3.32192809488736,4.64385618977472,6.62935662007961,3.32192809488736,5.16992500144231,3.32192809488736,3.32192809488736,7.86418614465428,3.32192809488736,5.61470984411521,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4093909361377,3.32192809488736,4.52356195605701,6.68650052718322,8.45532722030456,7.07681559705083,9.10590850857116,9.14974711950468,7.62935662007961,8.3264294871223,6.71424551766612,8.91587937883577,6.78135971352466,3.32192809488736,3.32192809488736,7.32192809488736,3.32192809488736,4.4594316186373,5.78135971352466,7.78790255939143,6.7279204545632,3.32192809488736,3.32192809488736,7.29462074889163,3.32192809488736
"U72621_at",5.58496250072116,7.48381577726426,6.68650052718322,6.4594316186373,6.79441586635011,6.56985560833095,7.34872815423108,7.93073733756289,6.55458885167764,4.70043971814109,3.32192809488736,3.32192809488736,7.4757334309664,3.32192809488736,6.3037807481771,7.21916852046216,3.32192809488736,5.16992500144231,7.33985000288462,3.32192809488736,6.04439411935845,11.2656150464845,3.32192809488736,10.2094533656289,8.91587937883577,8.36632221424582,10.7565563225241,9.42206476617281,8.63662462054365,11.4522412404308,7.29462074889163,8.25266543245025,7.29462074889163,6.08746284125034,3.32192809488736,4.70043971814109,8.62205181945638,8.15987133677839,3.32192809488736,7.28540221886225,3.32192809488736,5.4262647547021
"U72661_at",6.4594316186373,3.32192809488736,4.64385618977472,4.16992500144231,7.02236781302845,3.32192809488736,3.32192809488736,9.31741261376487,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.16741814583174,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.70735913208088,9.68999797141945,8.96578428466209,10.6786001390995,8.79116288855502,6.64385618977472,8.80413102118332,8.81057163474115,8.54303182025524,3.32192809488736,3.32192809488736,3.32192809488736,8.30833903013941,3.32192809488736,3.32192809488736,9.40087943628218,7.5077946401987,9.87958324961278,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"U72671_at",3.32192809488736,7.33985000288462,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.3037807481771,3.32192809488736,8.17492568250068,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,5.35755200461808,3.32192809488736,6,6.3037807481771,3.32192809488736,6.4262647547021,3.32192809488736,6.59991284218713,6.49185309632967,8.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,6.96578428466209,3.32192809488736,7.65105169117893,3.32192809488736,3.32192809488736,3.32192809488736,7.12928301694497,3.32192809488736
"U73167_cds7_at",3.8073549220576,6.78135971352466,3.32192809488736,4.64385618977472,3.32192809488736,7.85174904141606,6.7279204545632,7.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.58496250072116,8.2336196767597,8.63662462054365,3.32192809488736,3.32192809488736,5.90689059560852,6.75488750216347,3.32192809488736,5.4262647547021,3.32192809488736,3.32192809488736,6.39231742277876,3.32192809488736,3.32192809488736,6.08746284125034,4.58496250072116,5.85798099512757,6.32192809488736,7.11894107272351,7.64385618977472,7.62935662007961,8.92481250360578,3.32192809488736,3.32192809488736,3.32192809488736,7.62935662007961,6.75488750216347,3.32192809488736,7.6724253419715,3.32192809488736
"U73304_rna1_at",6.28540221886225,10.1124395067816,9.06069593168755,10.2854022188622,8.25266543245025,7.96578428466209,5.61470984411521,10.4136279290242,6.02236781302845,11.0306671362469,3.32192809488736,3.32192809488736,8.41362792902417,5.7279204545632,8.04984854945056,8.83920378809694,8.27612440527424,8.36194377373524,7.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,3.90689059560852,6.3037807481771,3.32192809488736,5,3.70043971814109,3.32192809488736,7.4594316186373,9.92481250360578,10.5410966153495,10.0098286173681,3.32192809488736,3.32192809488736,6.24792751344359,8.70043971814109,7.05528243550119,8.48784003382305,8.81057163474115,7.40087943628218
"U73377_at",9.17990909001493,8.7279204545632,7.52356195605701,8.77478705960117,3.32192809488736,9.2240016741981,7.32192809488736,3.32192809488736,8.16992500144231,7.99435343685886,9.45327063401062,9.319672120947,3.32192809488736,9.7797193551434,10.4584066132365,9.11113567023471,11.5352753766208,13.2167458581953,10.5943246039248,7.31288295528436,10.5058115539196,12.9312915452812,12.5144675028193,13.4731983836775,12.9936460600166,12.243173983473,12.8035257369114,12.7546787638225,12.0967151544885,12.754261196514,4.16992500144231,8.00562454919388,7.53138146051631,3.32192809488736,9.08214904135387,10.0579917227592,9.45532722030456,12.6101020629997,9.66533591718518,3.32192809488736,3.32192809488736,10.6847486204216
"U73514_at",7.59245703726808,3.32192809488736,7.70735913208088,8.82972273508606,3.32192809488736,3.32192809488736,8.50382573799575,3.32192809488736,7.73470962022584,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.85953478638265,7.69348695749933,8.98013957763916,10.1972166931101,6.39231742277876,3.32192809488736,8.83920378809694,8.07146236255662,8.65105169117893,3.32192809488736,7.05528243550119,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"U73799_at",7.57742882803575,3.32192809488736,3.8073549220576,8.37503943134693,7.98299357469431,9.42836017270429,3.32192809488736,8.99435343685886,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.93663793900257,9.61654884377899,3.32192809488736,3.8073549220576,6.58496250072116,10.403012023575,3.32192809488736,10.4614794472862,3.32192809488736,9.24555270625568,3.32192809488736,3.32192809488736,8.57364718749332,3.32192809488736,3.32192809488736,8.76155123244448,6.65821148275179,8.10328780841202,7.95419631038687,3.32192809488736,10.5660540381711,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.54882190845875,3.32192809488736,6.33985000288462,3.32192809488736,3.32192809488736
"U73960_at",7.6724253419715,6.75488750216347,3.32192809488736,6.35755200461808,3.32192809488736,5.78135971352466,8.46352437327118,7.67948009950545,6.8073549220576,6.32192809488736,9.17741953798924,3.32192809488736,4.58496250072116,8.7515440590891,8.82972273508606,10.2609195336629,9.2240016741981,9.36413465500805,8.99435343685886,8.15987133677839,7.29462074889163,11.7923836149352,11.8795832496128,11.6470086384416,5.95419631038687,8.27146302790437,6.28540221886225,10.2348174311173,8.79441586635011,10.7473538294781,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.14974711950468,4.70043971814109,8.9915218460757,9.59058704991503,8.13955135239879,7.95419631038687,8.65105169117893,3.32192809488736
"U76369_at",5.20945336562895,7.04439411935845,6.89481776330794,3.32192809488736,7.4757334309664,7.95419631038687,3.32192809488736,9.70735913208088,3.32192809488736,3.32192809488736,6.78135971352466,3.32192809488736,10.5565060546719,9.40726776424473,9.65284497300198,8.6582114827518,7.33985000288462,3.32192809488736,5,6.02236781302845,3.32192809488736,3.32192809488736,7.22881869049588,3.32192809488736,3.32192809488736,3.32192809488736,5.52356195605701,3.32192809488736,3.32192809488736,8.17990909001493,3.32192809488736,3.32192809488736,8.8703647195834,3.32192809488736,3.32192809488736,3.32192809488736,7.72109918870718,8.25266543245025,6.4757334309664,6.91886323727459,8.06608919045777,8.22881869049588
"U76456_at",7.16992500144231,6.65821148275179,8.65463602852797,7.467605550083,3.32192809488736,5.08746284125034,6.8073549220576,9.29232163280204,6.24792751344359,5.08746284125034,10.2443638351205,10.1006623390052,9.35314682549808,10.9837061926593,11.6082548219779,10.5294305541462,12.3351111684249,5.85798099512757,11.3465137331656,9.17492568250068,3.32192809488736,6.20945336562895,3.32192809488736,7.62935662007961,3.32192809488736,7.57742882803575,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,11.1904420187828,9.19475685442225,11.1006623390052,10.9751314569213,3.32192809488736,3.32192809488736,5.58496250072116,3.32192809488736,7.39231742277876,7.03342300153745,5.85798099512757,8.06608919045777
"U77413_at",8.09275714091985,4.16992500144231,7.72109918870718,7.73470962022584,6.56985560833095,8.50382573799575,5.83289001416474,10.4978518369511,8.21431912080077,9.5372184005386,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.82017896241519,8.93957921431469,6.20945336562895,3.32192809488736,9.67771964164101,3.32192809488736,8.37068740680722,10.5186531556734,10.2573878426927,9.45121111183233,10.0728025345442,8.66888498426625,9.211888294546,8.16992500144231,7.95419631038687,3.32192809488736,5.58496250072116,3.32192809488736,5.90689059560852,3.32192809488736,7.58496250072116,3.32192809488736,5.58496250072116,3.32192809488736,3.32192809488736,8.0389189892923,3.32192809488736,3.32192809488736
"U77594_at",8.85798099512757,3.32192809488736,7.62205181945638,6.74146698640115,3.32192809488736,6.62935662007961,3.32192809488736,3.32192809488736,6.59991284218713,6.65821148275179,3.32192809488736,9.00281501560705,3.32192809488736,9.1006623390052,3.32192809488736,3.32192809488736,3.32192809488736,8.49185309632967,3.32192809488736,8.6724253419715,3.32192809488736,6.28540221886225,3.32192809488736,3.32192809488736,3.32192809488736,10.9106427304696,3.32192809488736,3.32192809488736,4.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,9.51963625284321,3.32192809488736,3.32192809488736,9.10328780841202,10.2761244052742,10.8313072438021,3.32192809488736,6.33985000288462,3.32192809488736,5.32192809488736
"U77643_at",6.91886323727459,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.57742882803575,7.2667865406949,3.32192809488736,6.79441586635011,3.32192809488736,3.32192809488736,8.31741261376487,8.24317398347295,7.84549005094437,9.22641219278879,7.45121111183233,3.32192809488736,6.83289001416474,8.76155123244448,8.76487159073609,5.7279204545632,10.0265234425198,7.91886323727459,3.32192809488736,8.84862294042934,3.32192809488736,3.32192809488736,3.32192809488736,7.10852445677817,10.0620461377205,9.12153351734003,3.70043971814109,8.78135971352466,3.32192809488736,7.17990909001493,6.16992500144231
"U77949_at",7.94251450533924,5.93073733756289,4.16992500144231,6.59991284218713,3.32192809488736,8.48381577726426,4.39231742277876,3.32192809488736,4.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.8073549220576,3.32192809488736,3.32192809488736,7.97727992349992,3.58496250072116,7.09803208296053,8.78463484555752,8.12928301694497,3.32192809488736,7.96000193206808,5.32192809488736,6.78135971352466,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.81698362325538,3.32192809488736,3.32192809488736,6.89481776330794,3.32192809488736,3.32192809488736
"U78180_at",7.92481250360578,9.46147944728616,7.53138146051631,9.22881869049588,3.32192809488736,3.32192809488736,7.77478705960117,11.2743781532464,3.32192809488736,3.32192809488736,10.3297963382207,7.76818432477693,6.58496250072116,9.62753388447279,3.32192809488736,8.14974711950468,3.32192809488736,3.32192809488736,10.5323559252888,8.51569983828404,6.62935662007961,5.16992500144231,9.60917873814198,4.95419631038687,3.32192809488736,6.14974711950468,3.32192809488736,3.32192809488736,8.47167521439204,3.32192809488736,10.3761253892762,3.32192809488736,9.92332748541919,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.3037807481771,3.32192809488736,9.59618975614441,8.09803208296053,3.32192809488736
"U78190_rna1_at",6.64385618977472,3.32192809488736,8.12412131182919,7.10852445677817,3.32192809488736,3.32192809488736,4.75488750216347,9.63843591399047,5.04439411935845,6.8073549220576,3.32192809488736,3.32192809488736,7.82017896241519,7.94836723158468,8.23840473932508,8.83920378809694,3.32192809488736,3.32192809488736,3.32192809488736,9.83920378809694,3.32192809488736,8.33539035469392,3.32192809488736,6.2667865406949,8.49585502688717,3.32192809488736,9.70735913208088,3.32192809488736,9.05256805080415,8.10328780841202,9.74146698640115,8.04984854945056,10.1761731491075,10.3072008091408,3.32192809488736,7.78790255939143,3.32192809488736,9.81538329581354,3.32192809488736,7.15987133677839,3.32192809488736,3.32192809488736
"U78313_at",6,9.37721053038855,7.62205181945638,9.80251636512122,7.5077946401987,9.17492568250068,3.32192809488736,5.12928301694497,6.32192809488736,3.32192809488736,9.4241662888181,3.32192809488736,3.32192809488736,8.31288295528435,9.20212382383046,10.1724275086455,8.95710204156229,8.19475685442225,5.88264304936184,3.32192809488736,10.1947568544222,9.45121111183233,10.8297227350861,3.32192809488736,8.97154355395077,9.98013957763916,10.1724275086455,6.35755200461808,10.1369911120802,11.9087678828492,3.32192809488736,3.32192809488736,7.48381577726426,3.32192809488736,3.32192809488736,9.76818432477693,3.32192809488736,7.83289001416474,7.05528243550119,3.32192809488736,3.32192809488736,4.70043971814109
"U79241_at",6.89481776330794,7.18982455888002,6.08746284125034,6.35755200461808,6.4262647547021,7.32192809488736,7.34872815423108,3.32192809488736,8.43045255166553,3.32192809488736,3.32192809488736,3.32192809488736,7.82017896241519,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.88264304936184,3.32192809488736,3.32192809488736,3.32192809488736,7.64385618977472,9.04165915163721,3.32192809488736,3.32192809488736,5.95419631038687,8.86108690599539,6.18982455888002,7.04439411935845,7.56985560833095,8.59991284218713,3.32192809488736,3.32192809488736,7.75488750216347,7.91288933622996,6.59991284218713,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.45121111183233,3.32192809488736
"U79245_at",3.32192809488736,3.32192809488736,9.48784003382305,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.92184093707449,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.64024493622235,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.791162888555,12.158925203807,12.606173844717,12.427312844135,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.0119260663068,3.32192809488736
"U79277_at",6.35755200461808,3.32192809488736,6.75488750216347,5,3.32192809488736,3.32192809488736,7.09803208296053,5.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.4757334309664,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4594316186373,5.88264304936184,4.24792751344359,3.4594316186373,3.32192809488736,8.06069593168755,3.32192809488736,3.32192809488736,3.32192809488736,7.44294349584873,3.32192809488736,3.32192809488736,7.39231742277876,7.43462822763672,3.32192809488736,3.32192809488736,3.32192809488736
"U79289_at",6.39231742277876,4.39231742277876,6.98868468677217,5.8073549220576,3.70043971814109,7.65821148275179,4.70043971814109,8.24792751344359,6.16992500144231,6.65821148275179,3.32192809488736,6.90689059560852,3.32192809488736,6.35755200461808,3.32192809488736,3.32192809488736,6.06608919045777,3.32192809488736,7.39231742277876,3.32192809488736,3.32192809488736,5.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.70043971814109,3.32192809488736,3.32192809488736,8.59991284218713,9.43254190038826,8.96578428466209,9.40726776424473,5.61470984411521,4.95419631038687,7.72109918870718,3.32192809488736,3.32192809488736,6.14974711950468,8.65105169117893,5.52356195605701
"U79295_at",6.14974711950468,6.58496250072116,4,5,3.32192809488736,7.56224242422107,3.32192809488736,8.17990909001493,6.8073549220576,6.4093909361377,3.32192809488736,3.32192809488736,8.43462822763673,8.04984854945056,7.18982455888002,3.32192809488736,3.32192809488736,5.58496250072116,3.32192809488736,7.90086680798075,3.32192809488736,3.32192809488736,4.32192809488736,3.32192809488736,3.32192809488736,6.5077946401987,6.65821148275179,5.58496250072116,3.4594316186373,5.64385618977472,8.27146302790437,9.85174904141606,7.48381577726426,3.32192809488736,8.27146302790437,7.61470984411521,9.01959072835788,3.32192809488736,3.32192809488736,8.89481776330794,3.32192809488736,3.32192809488736
"U79300_at",3.32192809488736,5.32192809488736,3.32192809488736,5.08746284125034,5.97727992349992,4.90689059560852,6,3.32192809488736,3.32192809488736,3.32192809488736,6.20945336562895,5.61470984411521,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.8073549220576,3.32192809488736,5.83289001416474,3.32192809488736,3.32192809488736,3.32192809488736,5.78135971352466,3.32192809488736,3.32192809488736,6.6724253419715,6.88264304936184,3.32192809488736,3.32192809488736,8.11894107272351,3.70043971814109,6.75488750216347,3.32192809488736,3.32192809488736,6.06608919045777
"U79302_at",3.32192809488736,3.32192809488736,6,5.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.02236781302845,6.24792751344359,3.32192809488736,6.7279204545632,5.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,3.32192809488736,5.88264304936184,3.32192809488736,5,6.35755200461808,3.32192809488736,6.59991284218713,3.32192809488736,8.73470962022584,3.32192809488736,7.74819284958946,3.32192809488736,9.17242750864548,3.32192809488736,3.32192809488736,3.32192809488736,8.6724253419715,9.44914864537544
"U79734_at",5.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5,3.32192809488736,3.32192809488736,3.32192809488736,8.96000193206808,3.32192809488736,3.32192809488736,8.60362634498619,6,3.32192809488736,7.56224242422107,3.32192809488736,7.07681559705083,7.35755200461808,7.66533591718518,7.03342300153745,3.32192809488736,10.8879821330585,5,3.32192809488736,3.32192809488736,6.8703647195834,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.18982455888002,10.1598713367784,4.24792751344359,3.32192809488736,8.10328780841202,9.09803208296053,9.38801728534514
"U80184_rna1_at",3.32192809488736,3.32192809488736,8.06069593168755,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.5603328342124,8.79766152585376,8.45532722030456,9.403012023575,3.32192809488736,8.08746284125034,7.59991284218713,9.8703647195834,6.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.98868468677217,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"U80456_at",3.32192809488736,3.32192809488736,8.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.39231742277876,8.4178525148859,3.32192809488736,3.32192809488736,3.32192809488736,5.55458885167764,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.79441586635011,3.32192809488736,3.32192809488736,5.78135971352466,6.59991284218713,5.12928301694497,3.32192809488736,3.32192809488736,5.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"U80457_at",3.32192809488736,3.32192809488736,3.32192809488736,8.41362792902417,3.32192809488736,9.36632221424582,9.04712391211403,9.00281501560705,8.2807707701306,9.99293833616581,10.3531468254981,3.32192809488736,3.32192809488736,3.32192809488736,10.4757334309664,3.8073549220576,10.1560830762887,9.87498134765377,10.3465137331656,3.32192809488736,7.66533591718518,7.55458885167764,9.07948478382682,9.37721053038855,9.12412131182919,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.31061278165953,8.64385618977473,11.3896313392605,3.32192809488736,7.96578428466209,3.32192809488736,3.32192809488736,9.7176764230664,3.32192809488736,3.32192809488736,10.3072008091408
