"","benign","benign","benign","benign","benign","benign","primary","primary","primary","primary","primary","primary","primary","metastatic","metastatic","metastatic","metastatic","metastatic","metastatic"
"218373_at",10.8051473274214,10.1423368488306,10.8611877359962,10.6654336333675,10.5812947495462,10.8994928773062,9.71836162613836,10.3978457356307,9.44086916761087,10.0523778524803,10.2489949026466,10.0914486098656,10.3441294334989,8.99358945488296,9.82954833283681,10.0653622766469,10.2452318075868,9.37406136981513,9.08510061686963
"218449_at",10.4821020632176,10.2541192201314,10.7141596404054,10.2250266367627,10.4196547575199,10.3487060268368,10.1613460663483,10.1881066305376,10.0707381517059,10.2456715395032,10.0937344602998,10.1568415245884,10.3474109832689,9.33313298277225,9.47407094264526,9.30715526161706,9.97687911920761,9.37447441000928,9.53284291096128
"218454_at",9.57924050057297,8.8944236961423,9.81313985089045,11.1255297080152,10.408457125434,10.2822081100405,8.95367265667912,9.37471348450496,8.14837489083821,8.62695012237251,8.57761765010799,9.20628180173535,8.60087927282804,7.55251540676725,5.79233480570669,8.30870307128211,6.85959690323874,6.93156487602014,6.74550626586916
"218458_at",8.94485844580754,8.97346777945903,8.84461162137031,9.46329957324452,9.32377536475379,9.06783766739128,9.82008320514173,9.5044416333204,9.2386435763492,9.72516172667642,9.60149224896464,9.53368014198433,9.41085410506455,9.7418377248702,10.5668912435149,9.66209866105314,9.63324955419743,9.83387046046016,9.88539133157044
"218487_at",11.2828220203686,11.496539245569,10.671771030425,12.6427760184342,12.0411081121138,11.7957068905077,10.1057252144363,9.86947046479238,9.71276771612051,9.67127567840917,9.91456452349394,10.0350602468828,9.88784508955372,9.38249434029312,9.68984076848005,10.0804045086945,10.1756867654289,9.67595703294175,10.0143831913583
"218515_at",9.76939158027354,9.63377629405341,9.93166828495927,10.0002254034909,9.80740322577041,9.88813438835287,10.0539530251147,10.2706924510112,10.140689200192,10.1391931921542,10.2513403827886,10.1733398434919,10.2222515262691,11.570054914273,10.9023374260355,9.85793435552539,10.4902993590547,10.708920056508,10.7547622627831
"218518_at",11.6746336617673,11.2899785154372,12.2189809094961,11.5061240709198,11.6536601789668,11.6897970979567,11.3312472712093,11.3373877516486,10.993660210953,11.0799980359484,11.1557416444253,11.1670040956708,11.2611546726156,11.0154150523867,9.56740474272747,10.4093591116314,9.38098047166776,10.188143729735,10.282451388778
"218526_s_at",10.3836934938181,10.1543118114365,10.4487048297153,10.0844363742725,9.98970670699421,10.0000986183606,9.82269828595309,9.43812647955095,9.90401737439483,9.23861969442597,9.98751983678566,9.78788623921947,9.81946062789408,9.08536622829996,10.0839180526567,9.59618975614441,9.99133760017044,9.71978238511952,9.52328750426631
"218572_at",10.9629899653813,10.7055459958502,11.2724081737303,11.0494810237155,11.0190277172705,10.971953025803,10.4772624445271,10.7631957649347,10.3285963959115,10.4529207225975,10.6939311973517,10.525628468887,10.5597021144246,7.50080205305716,10.514783080958,8.51131780343185,6.90677036601214,9.21524176193276,9.2753330329202
"218617_at",9.97530345203848,10.068885737301,10.118759427021,9.90165132415809,9.97966812500805,9.76425790026952,10.2162001980695,10.3767006157222,10.3838338700417,10.6452981639486,9.93129893327936,10.2399206832374,10.4040984304758,11.3628643491409,12.3742950781346,10.4270299350173,10.1649948932036,11.4657602475556,11.4282868844474
"218657_at",6.16027483140859,5.04351949366274,5.1554254317472,7.42105494692424,7.15086426752783,6.93687346182423,5.27052894238072,3.58135124716878,5.611172380044,4.36457243229586,4.31976242766925,4.1906148602095,4.33842441478356,4.81352468929781,5.01658546043445,4.81455042346181,4.80167602925359,5.03913839390696,4.95745033634712
"218662_s_at",6.55458885167764,6.56590176680667,6.31469652565629,6.33824611718203,6.01100356443267,6.08979472706399,6.9143253300853,7.36229453839559,7.25313836969129,6.71863561627134,6.85549144310187,6.69474092979982,7.53877093772463,10.9231788994938,10.4725385410875,7.59708417343337,7.82362199813287,9.95917605699764,9.71695660941959
"218663_at",5.94743238947137,1.54596836910529,5.19534759832222,5.29535569289167,2.22342254993494,5.29278174922785,6.37695017094954,6.31015831794782,6.3116120981851,7.14323013477689,4.34056226902641,6.99480597608493,6.34536088953964,9.7867923669235,10.2387032794277,7.44509763804318,6.90797221133397,9.38545260842939,9.93828579188405
"218692_at",8.5792027805902,8.71496668490978,8.63513766113207,8.29287375490632,8.57931593758001,8.60099074240823,9.93363164781339,10.6288829303149,9.24638433351025,9.8038405164253,9.63401235640212,10.1128304280794,10.0371488195245,9.52800472479123,10.9216996352798,10.7611023980472,11.4635601336824,10.5796553553068,10.6965676878693
"218694_at",12.3950333359075,12.3749715318274,12.1197841283082,11.8064408720299,12.1675530001522,12.032138734358,11.6050164479114,11.2008005425696,11.0357132506931,11.1684214108519,12.1022710059448,11.4194177489207,11.4553323580983,7.13996056954546,10.9241444345775,9.65470762452019,8.82578562746479,9.70393817003322,9.78303095985493
"218741_at",4.20084957463721,3.53231695933277,4.41953889151378,4.06695024392463,3.49825086752783,6.01167453338092,7.73104743933735,5.27090264916713,4.24716800037477,8.05880351779563,7.09339115325301,6.18388345903223,5.97131362406888,9.94060724563892,9.37760098146877,7.04657836662033,8.04264433740849,8.03782146543497,8.84827865541648
"218755_at",3.67581593117227,3.29425313644451,3.8569856897822,5.02591469875079,5.96000193206808,3.53356334821451,7.84260177161955,7.06716542701711,7.48623167798101,7.3739091672983,6.57364718749332,7.26968774800827,6.66320227857954,11.3147418357187,10.7878127961609,8.0645272199785,8.73199778664374,10.5404961743596,10.2249302007342
"218773_s_at",11.3296562095196,11.4992878308065,11.5171034178913,11.0507669543787,11.2949251070603,11.2464140256193,11.0401253019657,11.0105141194392,10.8915862682826,11.1276010395058,10.871828250811,10.8514757778409,10.9138019562042,10.0102203727204,10.4796691277777,10.7601377628507,10.9910824516039,10.4902090906298,10.699398937737
"218775_s_at",10.1179677037171,10.1663514117425,9.80429238744274,9.56801309780795,9.74698450599195,9.71567033395482,8.44422808315101,9.27071580787426,9.67019592941859,8.8377225330233,9.0805510773276,8.69059169464932,9.18214601963321,6.78842470743944,7.87172046232123,8.83576620770417,8.13852780142227,8.15486872904267,8.24455412035057
"218815_s_at",9.08685274929276,8.60510907383293,8.93805049953404,8.99234357971379,8.86656802965019,8.70621971248166,8.08353251326541,8.73077579651205,8.5782594603609,8.64627068239469,7.63756677693468,8.10962174213407,8.62636612396718,7.80857811790842,8.17806723490864,6.83099048124926,6.70487196445635,7.96826358854179,7.89081145481768
"218834_s_at",4.19455988602261,5.06307144984268,7.56924802986718,4.36106648879432,6.55949181320504,4.78816365703777,7.00697118436404,7.94104760634058,8.50759645419098,7.80342079514245,8.2204750684611,7.60540543682512,8.012065787874,10.9120135760799,9.51522674595618,8.21621232609254,7.46147944728616,9.58406053442676,9.33451911479481
"218835_at",9.4599233626769,9.74508603486771,8.48066904597033,8.47702965301307,9.15686679933268,9.23201312531117,10.8107563778449,10.5185941485345,10.705641026228,11.1517142437464,12.0440217849537,11.2132075260345,11.1726025216915,8.83307982997199,12.2014960291849,12.2646771657162,10.41464295841,11.4522206450655,11.3046593375433
"218858_at",11.2087159892986,11.3988986397511,10.7588727810201,11.896211291163,11.4698808900493,11.4711518885395,10.0578157736107,10.6938179727318,10.5752461400876,10.6948801927992,10.0788312896603,10.329101166157,10.6075337563976,8.12049709844425,10.0338772137726,10.0953310845837,9.88801258540283,9.5486870708456,9.235511673283
"218864_at",8.95309059621739,8.55807626219547,9.58391015187168,8.44493204894218,8.31858799912939,8.41991805475,7.39788850813076,8.3797249188483,7.50446149653458,8.22761594341422,8.02702131462225,7.8218377460881,8.04875931191986,5.40258575823259,7.28808166221375,4.45549162062847,7.19495379593384,6.25096157353322,5.44890095114513
"218883_s_at",8.04171390183327,8.2635039567056,8.04565046557269,8.14812063112396,7.80774130648367,7.82546765011214,8.74674943271979,8.89327118995181,8.6906964439777,9.3214095331724,8.78551785795327,8.77369968790629,8.94503408792056,11.774465875983,10.9892028847293,9.00244937404171,9.71434856363173,10.9650050189193,10.9949756417047
"218888_s_at",6.47735352663456,6.56985560833095,5.88923015239289,6.17791779219584,7.10475598696226,5.89166220799394,7.46425983763716,8.43512849755131,8.95858171403486,9.46852222598436,8.79103261675567,8.4271871135984,8.7232172325281,11.7935911174388,10.7513348364013,8.74996996013378,7.45252954467793,10.5977546226938,10.6311406694938
"218905_at",10.6202931499486,10.8503822056522,10.8445017800567,10.3776660463764,10.3187461509769,10.7620663886867,11.1243733736192,10.8814046122624,11.2724023413957,11.2164851796595,11.049242762573,10.8484977553851,11.2019646042169,11.3693465158133,11.5846759996272,11.5488170930467,11.4650867871392,11.4286585221769,11.4032837020074
"218938_at",8.22833771198138,8.39972652703805,8.05961485629722,7.86046625851717,7.85642552862553,7.96353192309915,7.10139795218253,7.66199181454016,7.39531991094028,7.66028119327451,7.22804904788446,7.26256470208851,7.78757612086964,7.5663585326933,7.2854946963496,7.55566279922404,6.58721495245253,6.8648051942415,5.36001304220433
"218974_at",11.5118020602858,12.201710428805,12.0122229584642,11.6308813911798,11.5997222674334,11.6988782658369,10.4053435965106,11.1253359735922,10.9049732427332,10.3743765953865,10.5045508776142,10.6049238160425,10.4842489237348,11.1529249120693,10.1696244086626,9.11324729407573,9.42894634476948,10.172615021811,10.0060735672619
"219032_x_at",7.30368943547472,7.82317614195457,7.8559274249424,7.28891220276619,8.18952808423277,7.6499746511581,8.36645336237925,9.10708627228735,8.51573925564285,8.62552621187986,8.4549161375148,8.60622012128167,8.41468523580721,8.54662441147894,10.1239661749893,8.85359026874852,7.87817355959088,8.99067128397527,9.47945693479402
"219065_s_at",10.3752241018743,10.446979877591,10.7225087172296,10.4827373829161,10.7333289169575,10.6849852520842,11.1643853006427,11.072862813022,10.9643553091119,11.1601172297496,11.0407417768454,11.0454525270988,11.0964252688287,11.030501616805,11.6331678014633,11.3283719968784,11.9367741053227,11.5296550426738,11.6279396423845
"219087_at",9.1965775384135,8.78564862865208,8.60703434594862,8.04302728359455,8.98430451984666,8.69059169464932,9.4281088831793,11.2701259312799,9.78569766460831,9.65687172561398,9.65649637055349,10.1159149881316,10.1581931019472,9.10781861808789,10.106785379674,9.33337900662312,9.14085532758899,9.44743455614535,9.32575517299884
"219114_at",8.83608192353196,8.33820153933845,8.70099449416827,7.88453687133003,8.34189682097711,8.25100893012995,7.85018683764577,8.14598307855042,7.96958798089728,7.20730722344539,7.87461256057587,7.73836252845622,8.10334026909605,6.30505851953743,8.10998731853691,6.65806863458683,7.26819107921981,6.78594281939225,7.79863380155554
"219140_s_at",7.8008998999203,7.48550733245979,9.7232172325281,8.24241196309823,8.56483541701035,8.62296694479051,6.15421053058834,7.59916899321943,5.29682445864937,4.48542682717024,5.11727946005392,6.78894666657714,6.80154670335678,6.72669500449962,7.15977044548558,6.58541327249201,7.70535591631359,4.44824022521607,7.17911290067856
"219148_at",5.56468301696364,6.02945288578697,5.799087306074,4.73660487531425,6.39763185410674,5.61323695471633,7.58052239354612,6.1673177809466,7.1108225740478,7.11831819221838,7.32327998788732,6.7235585614721,6.75114232472695,11.6533422138537,10.670364140184,8.07831095000713,8.5454278748237,10.5037263754115,10.5721601804623
"219152_at",7.34695688937888,7.24403077556438,7.05017516041092,6.49361531357724,6.98265139300139,6.834407841807,7.99701007431384,6.96993327469786,8.31800042614764,8.05696279286151,8.17557449975104,8.05213327492777,8.00803637981053,7.7220561096961,8.53169336086147,8.16937386682831,8.00573681681316,7.85505532946799,7.45918568374892
"219250_s_at",10.4911115208181,11.0560686527394,10.4704453515947,9.39345481415162,10.1113965318286,10.2039963970087,9.19537220740274,8.9727787996234,9.45965702212825,9.82188556732684,9.42618087464504,9.25868380010696,9.44954074095537,7.47191902957008,6.79623433517576,7.27984269352035,1.77399632511117,7.14649230697719,7.03121873061072
"219307_at",10.0960430578047,11.2725889644098,9.92187068305733,10.1740643011994,10.3844276183599,10.3341168265481,9.63702330026255,9.40362988469522,10.0781107693889,9.57808959719613,9.60201214576617,9.38650920407793,9.48183978620739,9.6163834297695,9.81153525163608,8.79685079526716,9.42823453341302,9.49061024040467,9.41347984422077
"219336_s_at",9.52377756012844,9.05107295947908,9.57922164070486,9.34538306829919,9.27437815324636,9.43051527617331,8.60035896754477,8.89126727783783,9.29077917268464,8.87316723615394,9.01516412708109,8.75739000936664,8.76748928132736,8.37081815874068,8.78594281939225,8.08001802908917,9.14779002648945,8.757690018734,8.49884920653172
"219369_s_at",6.40786256740339,6.17272751801285,7.0524593691181,5.71890955437923,6.61735726159132,6.60377468646397,7.30961277245412,7.25550073314839,6.9986468390058,7.72171442505795,6.76208300356767,7.56048569446273,7.3305584000308,7.91456452349394,7.81294739318411,7.98407661493865,8.22641219278879,8.12080810229862,7.58473706200816
"219372_at",9.56791805923499,8.79594223579976,9.42534180573638,9.2633396312836,9.34978987024187,9.12448323292651,9.81020207754705,9.75640620771604,9.63617144163592,9.60336671069227,9.93261339459557,9.60634968776628,10.0198964694741,10.3809371949278,9.83720215705813,10.1779427003897,10.544751972093,9.7965912652283,10.6079682877838
"219425_at",4.78659636189081,4.85648777949568,6.00382707811148,6.35895882583233,5.6167693662935,3.88655014732434,5.65764000520782,7.08289415261743,8.07553263116736,8.17337732436533,7.30924896081662,7.71781348971805,6.7279204545632,6.57516103342539,8.45384677374993,7.72383156649532,5.85424505422013,8.58575125891523,8.14231131824596
"219460_s_at",10.2075024592588,10.1575869434693,9.89599931938769,10.4184956785004,10.1591523323146,10.2316412054729,9.63206823130863,9.80304940142348,9.87119680364428,9.8125463571499,9.74038793246835,9.74851154933645,9.80361452783102,8.94833802693603,9.67364475243824,9.31011286370182,9.55922411276328,9.45775022739036,9.37216856861833
"219461_at",7.70680679859753,8.42563553536776,8.23620558153169,8.55278435483089,8.33046876659032,7.98025384598826,7.62395462859252,7.30505851953743,7.88642821054188,7.60407132366886,8.06037169412222,7.42576140119084,7.22766407255439,7.16087986183931,7.81339642123452,6.33985000288462,4.92076967302065,7.52230689287139,7.35825558670513
"219495_s_at",10.4604763744473,11.12988830662,9.29172326198192,9.35327917677022,10.2057810334687,10.1193432068375,8.90535691721657,8.65445702300123,8.64313466185727,9.26427838168901,8.92433746407535,9.02489032279717,8.89820835250872,10.0807509196515,8.87378244481164,8.58886451819015,7.25936665465885,8.70116781793566,9.13183124389045
"219497_s_at",9.45448437448265,9.62380834772639,10.2351167143963,8.79539033112264,9.33590391630898,9.29491936504757,8.48325148450227,8.07360604057494,8.79603960882977,8.88398730810547,8.29066399756695,8.50398470389761,8.54716445775724,8.62618357597426,6.55857377624063,8.17572418538028,2.77188557851537,7.29140095948369,7.41235813720898
"219517_at",8.44368952449979,8.84981165689447,7.85611423397746,8.35169015958427,8.49509551381836,8.29411525762366,9.72318309519173,8.40973035386445,9.86865281596183,9.14516793901839,9.61792655679875,9.82279386981644,9.65922886672822,9.23500897956795,9.14552461923587,10.9170662016723,10.724658797468,9.52114891348205,9.87792825543881
"219597_s_at",8.47881005885408,9.44497344799927,8.41510794165287,8.64493780550018,8.2064283351813,8.31745783860589,6.57924050057297,6.48590979153593,7.38973887867698,7.52152192357138,7.26725487215199,6.952450058359,7.4178525148859,4.51285895444998,7.34739990950854,7.74705166274936,3.9297909977186,3.82680268428583,5.5765221379205
"219611_s_at",6.14200491598488,7.36360914685233,6.82349462471286,7.41582625747291,6.954545307294,7.08597694907364,7.60999129521268,7.85418270650124,8.64385618977473,7.64681068728223,7.75087443965685,7.64695465445538,7.41142624572646,8.96765857019344,8.23725777090037,7.85443208121184,8.331051284435,8.23744899563932,8.48992821940518
"219631_at",7.81973204075179,8.08608313499654,7.72771628515829,8.13247402436537,8.18358576084205,7.91031293391067,8.58180314851653,8.96292491677183,8.24550517021585,8.24802242446897,8.66281076898778,8.47694867324594,8.52403232340592,9.03507399737762,11.0041291536158,8.78427494476418,8.88288755322496,9.3533453478534,9.14396986721503
"219644_at",7.64291813309669,7.36754580010534,8.03858981979453,8.39750350997076,7.99038765180274,8.15946772926677,8.69926011026953,8.8702105772636,8.64918431047001,8.70397276579214,8.66028119327451,8.53067943809874,8.88175637533057,9.27269976040338,9.2002856052243,8.72574115650395,9.05712530427152,9.13970482243148,9.08547245918128
"219649_at",9.20060439763326,9.03985122855142,9.47094352153209,9.7519122173412,9.65671087111752,9.46803340465373,10.3810237471096,9.92362461136832,10.3621849336001,10.4773838860592,10.0362285713177,10.5483595555948,10.3206877457977,10.5736471874933,10.6218778800006,10.3014618991302,10.722244001759,10.4056626968203,10.7396962391752
"219650_at",4.73281187208294,3.42492208821069,4.41278152533848,6.22322945684211,4.06695024392463,4.12680770314203,6.54951516004677,5.8569856897822,7.18596562810667,5.97750890454014,6.68257329734758,5.26228280642066,6.44906608535705,9.03817825227881,8.3151495622563,6.71232064074163,6.43312637620643,8.05896582200231,7.81525519289738
"219682_s_at",12.0831535206979,12.1161034920243,11.9661232781665,12.5292377589435,12.2544735803751,12.1631370319996,12.0514060912332,11.8831816670276,11.5362666457935,11.9794394864448,11.6836218967632,11.7649918103138,12.0351839966183,6.96000193206808,10.5525058005519,9.80692011584909,11.5447954325081,10.1273882359816,10.1078970616646
"219732_at",5.99457972421575,7.25946081613399,6.63110428236588,5.50493813164961,5.17831627170145,4.15461561132689,6.74496834824888,7.27882111921072,7.37955165336549,7.54496443278924,6.8760257327227,7.52285611736673,7.2665991655351,7.00371466177598,6.72574115650395,9.27167311382677,8.68681564459563,8.08735675683242,8.2094046251083
"219737_s_at",9.35164599522504,9.21317714256927,9.28046921071362,8.52234613012722,8.92326805288542,8.92300057618091,7.93363164781339,8.47354341193038,7.94976835993135,7.93722667397948,7.00450139223494,7.59894576372095,8.85461908396104,8.75050601644738,7.51333282374013,6.96393645214449,6.19416586852982,7.21062264439691,7.66056643771039
"219760_at",7.92350576833181,8.5635013704316,7.82508598475518,8.01122725542325,7.89832929772746,8.37590826307501,7.3094308781034,6.9923152518612,6.78972925137577,7.19337751056436,7.43053618373656,7.18675804558811,7.53083547260472,7.61779802590278,6.88239850405388,5.18150015170461,7.8312438968552,7.77458941660602,7.99937995875309
"219768_at",8.63651587058763,6.86406230285491,7.842664621825,8.14226025572128,8.10470357773363,8.07633461853633,3.81762325751143,7.33619410941885,6.53605290024021,5.82374936030827,4.45680614923047,7.1003469613581,6.43396093112118,6.20867331962947,5.88752527074159,4.34411833452143,4.4235781709818,2.8499992594661,5.02945288578697
"219773_at",5.78972925137577,3.21567859660793,5.04745114041639,2.08406426478847,3.05658352836637,5.52857131887076,5.85349670370232,8.17731986649513,7.71726514496006,6.30158764660319,6.25417828621676,7.26397335480341,7.30715526161706,7.93681458472337,6.83137058796754,7.67673284608893,8.05131771683587,7.67016051412663,7.15086426752783
"219786_at",7.23476954003063,7.18447867118709,6.98732086592925,6.41903318547102,4.60644222813161,6.49777201759007,7.60214209069798,7.40769264866568,8.06296355655909,7.93498820178348,7.6331405495224,7.61610769760058,7.87528859822269,7.66753736706067,8.30081012298378,7.53317396734769,7.96526482093829,7.64060646862391,7.31614574229336
"219787_s_at",7.08491465976794,7.11831819221838,7.97194584308781,8.1377084374696,7.57046293102604,7.51167359981844,9.10899482412708,8.79999388766371,8.699815340003,8.68334556167657,9.30970371103028,9.18551970192924,8.91516233357206,12.0359159654341,12.3807803058623,10.0562583651388,8.96716860753263,11.6840121847207,11.8835826346998
"219837_s_at",8.67803668263578,8.81995551888955,8.84818474524292,8.38132663886078,8.22756781266839,8.39446269461032,7.51735444078968,7.53091348352971,7.61205755956307,7.42752237068255,6.92362461136832,7.13452899948796,6.78920757534734,3.1243281350022,3.53231695933277,4.13422093976063,5.10726939359254,4.10265813136374,5.46988597627446
"219880_at",8.33922648141743,8.65388405601541,8.42067608240292,9.04308198189566,8.35922245215392,8.68846014042449,9.61805507624482,9.17310244201141,9.18700558681843,9.68374908084085,9.55788486494657,9.2249904740074,9.16224025330351,9.14789175906179,9.76806850745293,9.28812781590126,8.6934172604032,9.64975914663296,9.1229056265328
"219918_s_at",2.64154602908752,1.62760683812965,6.51349074558812,5.35297033824593,3.89433274227769,5.72900887033786,7.5197934862411,7.13278245729886,7.33145442828201,6.5552026338783,7.22332600661902,6.56208975000104,6.24298351610969,11.6704615164006,11.1965713913206,8.7749846755238,7.86158323180777,10.8296831000625,10.9796038240745
"219926_at",5.44161626940656,3.35755200461808,6.31143045574974,5.43295940727611,5.43596189543763,6.02945288578697,6.00112666545428,6.91969761291534,7.8171115727957,8.30879406721648,7.75421943313514,7.36518509741176,7.05809998849341,6.89360490485829,8.21558153366573,7.2349610948395,7.5424902244917,6.79259510251225,7.67086865483731
"219936_s_at",8.26261167934518,8.88328478364464,8.18839103334069,8.27444804392521,8.38387705997811,8.86712426730297,7.1660124016662,7.2340030663556,8.03864468659333,7.54403710186167,8.05864119532757,8.07718958062121,8.49605483230829,6.37677657188298,2.57531233068744,2.42492208821069,4.49313492230551,2.20163386116965,2.48800077083407
"219958_at",4.8073549220576,6.65692533979425,6.13278245729886,4.76924279514054,4.38612115681485,5.90231481249263,5.96324290431883,6.57304120405865,7.67143491724901,7.98487412465542,7.27342264114565,6.67623919508638,6.77663042305105,8.46250227259726,7.9117514932131,8.08166983796263,8.57148720869838,8.15921541722134,7.76950729143624
"219985_at",9.45828356363597,9.28517099920619,10.0543329816723,8.58338368945029,9.33380385811724,9.65783647614785,8.35917851777886,8.76387628539072,8.92528738677034,8.18482576490725,7.90225450797861,8.33757730485682,8.62150246549624,7.01625115501275,6.97762338143295,7.52097219082549,6.63299519714296,5.65935375917005,7.09148827976428
"219990_at",5.94556088599388,4.43895814789755,2.26603689399532,5.64299031296116,5.2349610948395,1.71369581484336,7.44881837695051,5.86294724802092,6.0457050645108,5.39471991299406,7.02657877012771,6.0518071070133,7.18060539542275,9.56369202405624,9.69442753889147,6.91193121230905,6.02657877012771,9.05961485629722,9.07076498081394
"220012_at",6.62658515107332,7.61948637605555,6.56437816856506,7.03957710306068,7.15471686374234,7.29911641579409,8.20852701403913,7.39857269572596,8.01491315812492,7.97510278907485,8.03655827994435,7.77155549522272,7.32580013708046,7.5230130002552,9.62045811631669,11.5665916178817,9.98838646110941,9.96855160336395,9.77516579967675
"220055_at",7.67235461989296,8.258377587945,8.60158510142105,7.67284960165427,7.70265754339091,8.0263021108673,7.50326921936067,7.62695012237251,6.64140152114521,6.90315881111987,7.76062016107245,7.36737106564853,7.51924309436118,7.04504974083799,7.21626083716506,7.34225249309993,7.12070444179627,6.85137426675727,6.33342373372519
"220092_s_at",8.78165478006134,7.36422222109353,7.97194584308781,9.33543501948366,8.89838976653485,8.67645078048544,7.54349588342577,7.9648029183319,5.64904056563445,6.58391015187168,7.06091204958787,6.30341546268562,7.08214904135387,7.13586316536868,6.34855112557377,7.00483843114335,7.03154958602804,6.73226919950145,6.35314682549808
"220093_at",7.79954066808021,6.74200621086674,6.54179358819477,7.39951292418296,7.4023299385598,7.31623627001534,5.5795422249369,6.51127826508303,6.2359184875622,4.03298241669943,3.82883464946806,4.13914201914569,5.43596189543763,4.49761236561836,4.97682185236069,3.65992455840238,4.92647391125607,4.90255600534463,7.10988287758846
"220133_at",7.40573714340471,8.46988597627446,6.78920757534734,11.6221342045112,10.4488803080396,10.433293325815,6.67905778549329,7.32732808262995,7.68650052718322,7.05983113619282,6.18527190559382,6.08682621770207,6.30797489711352,5.72764822226861,5.44161626940656,3.65191274464578,6.15805421312231,4.02680005934372,4.94532677726463
"220224_at",2.72027846523333,2.6507645591169,2.97269265400426,2.799087306074,3.56193705962243,3.58616424593091,4.43962313755712,2.85598969730848,3.83491342970104,6.00898878322726,3.76128527336162,4.44228003525258,3.92884403671257,4.48091134604775,3.57773093149008,4.31759350462347,4.5077946401987,3.82578562746479,5.47735352663456
"220233_at",8.17012536183995,8.29512606310767,7.50112063427539,7.32337006906127,7.43704459345534,6.68173035543585,3.15055967657538,5.04133060682062,6.03033607837096,3.32768736417605,5.4276061727819,5.77003613859792,5.98093926608551,3.09423606984577,2.73335434061383,3.56315813040281,4.97544676564096,4.16992500144231,2.59215800212536
"220261_s_at",10.1628444602188,10.1388861268729,10.1866218798048,10.0504744888498,10.055241757436,9.8764709023715,9.94313015842788,9.61888099942496,9.24761900948176,9.98594152789804,9.74325239606399,9.75182855326049,9.96549571679616,9.14159627838382,8.97252034733278,7.39857269572596,3.88655014732434,8.45240599276958,8.75248100445637
"220340_at",7.17372709890289,6.2807707701306,7.45746296464855,6.04351949366274,7.20955084173053,7.30149619498255,7.15765009686171,8.63190458725792,7.4757334309664,8.04324606435713,8.04870482844996,8.24050514939098,7.79012038464125,7.75702324650746,7.911811402066,8.18913268990596,9.09008594795279,8.02978414636955,8.64017261886897
"220356_at",8.52911816416152,7.4920133868738,8.01273626309968,8.67398035122985,8.33588159134413,8.40113551326553,6.01077983875324,7.66782118057477,7.62884648619779,7.36053986165181,6.63763922502473,7.29462074889163,6.69041709553247,5.41244282477561,0.963474123974886,6.39369076418745,7.58893945365522,2.73984810269933,5.24374523473398
"220381_at",5.04614178164472,6.18388345903223,6.12018602753186,3.00180224263399,2.56559717585422,2.48800077083407,6.25361115194717,5.37677657188298,6.82171021503467,9.0905888274313,7.15775113653965,7.40335294519078,7.27360913223186,6.91934008244201,6.17592374206376,9.05006629830629,8.06199215373422,7.79409089843773,8.26584942144085
"220392_at",2.72027846523333,4.92931759491176,4.72955277045397,4.62527048937469,6.2069166725386,4.23112515787905,6.86257537147784,7.94245585800734,8.93802108529191,8.27141633798897,7.95192577031673,7.96566886444195,7.97165850515125,8.94048979341401,6.71520699390357,7.28771237954945,8.37708035654235,8.012065787874,8.14047192780441
"220413_at",9.45160264735173,9.37460481919094,8.12127448240965,12.2019186722165,11.089642474564,11.0795581167387,4.47702965301306,6.59454854955035,5.61941301059794,5.70984201927331,4.83844759254846,7.02247878530195,6.69292928642903,5.11811050560737,4.88508622529017,4.78450398292957,6.99401393925972,4.48735771531155,4.74469931420784
"220462_at",7.98139603197215,8.09903214523363,8.12567176339259,7.2293956531274,7.34669101198632,7.62738796609086,7.22621949944792,6.17632277264046,7.29801673077034,6.23112515787905,5.83769100042856,7.12907690293063,6.60584986719498,4.05137210172103,3.87676249078156,3.86888427302877,3.85099939471647,7.03221106932293,5.35367615775164
"220475_at",5.8703647195834,6.44575980445338,6.42341009326961,5.09676785471469,6.15198055115892,6.87282875953489,7.11447114179547,6.74173662382664,7.36492255850577,6.99661471481536,6.92943596017752,7.26106062163337,7.26893960769676,8.33525635202737,7.67940972242107,7.60488676162957,6.69780161473751,7.55750199425594,8.32237886665822
"220645_at",7.39746072605472,7.18080427811412,6.86950131039368,11.9962474982425,10.3893409427895,10.392757463525,3.97452931248388,6.69641119920883,5.57924050057297,3.90207357931074,4.3526172989585,4.03738222200308,3.83794324189103,3.53977919169849,3.18903382439002,4.53729606709084,3.43962313755712,4.24564777363675,4.27500704749987
"220725_x_at",8.92608839782545,8.39025495632187,8.84005403457956,9.16982481080781,9.09132959362422,9.26011977443628,9.67263748740837,9.51011139604815,9.80170835891646,9.47441576230898,9.49061024040467,9.46295208610836,9.77506700750317,9.09550251765867,9.39253209356866,9.95202773013692,9.35305858457076,9.49010878575527,9.56498780095989
"220745_at",4.24792751344359,3.84498815668261,4.22650852980868,3.98002530023873,4.62527048937469,4.35755200461808,4.88166461932035,4.5090623863619,8.11045720926279,5.8804406478879,4.44691786486603,4.65019012349677,5.56224242422107,8.32300971061281,9.12910266879286,7.78090060114899,5.86294724802092,8.1461358659523,8.54623854033058
"220865_s_at",7.67214243285383,7.84178446968979,7.6511234652662,8.2418878405154,7.90773192235259,8.0458142561885,8.44443516757309,8.50965625910765,8.44629759096641,8.90005166631646,8.55922411276328,8.34398514013082,8.47840561405288,8.82282572969699,9.33241703837984,8.09323267628895,8.22540026549872,8.70224196077508,8.57383650512904
